URL,"Current Locale","Is Local Page","Canonical Locale","Correct Canonical URL","Issue Type",Action
https://nrlc.ai/en-gb/services/knowledge-graph-ai/takamatsu/,en-gb,yes,en-us,https://nrlc.ai/en-us/services/knowledge-graph-ai/takamatsu/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/en-gb/services/personalization-ai/hasuda/,en-gb,yes,en-us,https://nrlc.ai/en-us/services/personalization-ai/hasuda/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/ko-kr/services/semantic-seo-ai/akita/,ko-kr,yes,en-us,https://nrlc.ai/en-us/services/semantic-seo-ai/akita/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/ko-kr/services/ai-overviews-optimization/columbus/,ko-kr,yes,en-us,https://nrlc.ai/en-us/services/ai-overviews-optimization/columbus/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/de-de/services/copilot-optimization/quebec-city/,de-de,yes,en-us,https://nrlc.ai/en-us/services/copilot-optimization/quebec-city/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/fr-fr/services/knowledge-graph-ai/san-francisco/,fr-fr,yes,en-us,https://nrlc.ai/en-us/services/knowledge-graph-ai/san-francisco/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/ko-kr/services/content-optimization-ai/fujimi/,ko-kr,yes,en-us,https://nrlc.ai/en-us/services/content-optimization-ai/fujimi/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/en-gb/services/personalization-ai/austin/,en-gb,yes,en-us,https://nrlc.ai/en-us/services/personalization-ai/austin/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/fr-fr/services/conversion-optimization-ai/leeds/,fr-fr,yes,en-gb,https://nrlc.ai/en-gb/services/conversion-optimization-ai/leeds/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/es-es/services/llm-seeding/leeds/,es-es,yes,en-gb,https://nrlc.ai/en-gb/services/llm-seeding/leeds/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/fr-fr/services/ecommerce-ai-seo/saitama/,fr-fr,yes,en-us,https://nrlc.ai/en-us/services/ecommerce-ai-seo/saitama/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/ko-kr/services/ecommerce-ai-seo/saitama/,ko-kr,yes,en-us,https://nrlc.ai/en-us/services/ecommerce-ai-seo/saitama/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/es-es/services/ecommerce-ai-seo/saitama/,es-es,yes,en-us,https://nrlc.ai/en-us/services/ecommerce-ai-seo/saitama/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/de-de/services/entity-recognition-ai/ulsan/,de-de,yes,en-us,https://nrlc.ai/en-us/services/entity-recognition-ai/ulsan/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/ko-kr/services/conversion-optimization-ai/indianapolis/,ko-kr,yes,en-us,https://nrlc.ai/en-us/services/conversion-optimization-ai/indianapolis/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/en-gb/services/llm-seeding/san-diego/,en-gb,yes,en-us,https://nrlc.ai/en-us/services/llm-seeding/san-diego/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/en-gb/services/intent-optimization-ai/tampa/,en-gb,yes,en-us,https://nrlc.ai/en-us/services/intent-optimization-ai/tampa/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/es-es/services/conversion-optimization-ai/indianapolis/,es-es,yes,en-us,https://nrlc.ai/en-us/services/conversion-optimization-ai/indianapolis/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/fr-fr/services/ranking-optimization-ai/utsunomiya/,fr-fr,yes,en-us,https://nrlc.ai/en-us/services/ranking-optimization-ai/utsunomiya/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/de-de/services/llm-seeding/leeds/,de-de,yes,en-gb,https://nrlc.ai/en-gb/services/llm-seeding/leeds/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/fr-fr/services/b2b-seo-ai/ichikawa/,fr-fr,yes,en-us,https://nrlc.ai/en-us/services/b2b-seo-ai/ichikawa/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/en-gb/services/llm-optimization/kumamoto/,en-gb,yes,en-us,https://nrlc.ai/en-us/services/llm-optimization/kumamoto/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/es-es/services/agentic-seo/milwaukee/,es-es,yes,en-us,https://nrlc.ai/en-us/services/agentic-seo/milwaukee/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/fr-fr/services/accuracy-optimization-ai/stockport/,fr-fr,yes,en-gb,https://nrlc.ai/en-gb/services/accuracy-optimization-ai/stockport/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/de-de/services/ecommerce-ai-seo/columbus/,de-de,yes,en-us,https://nrlc.ai/en-us/services/ecommerce-ai-seo/columbus/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/es-es/services/conversion-optimization-ai/higashimatsuyama/,es-es,yes,en-us,https://nrlc.ai/en-us/services/conversion-optimization-ai/higashimatsuyama/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/de-de/services/intent-optimization-ai/otsu/,de-de,yes,en-us,https://nrlc.ai/en-us/services/intent-optimization-ai/otsu/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/es-es/services/intent-optimization-ai/kuki/,es-es,yes,en-us,https://nrlc.ai/en-us/services/intent-optimization-ai/kuki/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/de-de/services/copilot-optimization/baltimore/,de-de,yes,en-us,https://nrlc.ai/en-us/services/copilot-optimization/baltimore/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/en-gb/services/accuracy-optimization-ai/kasukabe/,en-gb,yes,en-us,https://nrlc.ai/en-us/services/accuracy-optimization-ai/kasukabe/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/de-de/insights/,de-de,no,de-de,https://nrlc.ai/en-us/insights/,non_canonical_global,redirect_301_en_us
https://nrlc.ai/fr-fr/careers/kuki/technical-writer/,fr-fr,yes,en-us,https://nrlc.ai/en-us/careers/kuki/technical-writer/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/es-es/services/site-audits/denver/,es-es,yes,en-us,https://nrlc.ai/en-us/services/site-audits/denver/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/de-de/services/llm-content-strategy/raleigh/,de-de,yes,en-us,https://nrlc.ai/en-us/services/llm-content-strategy/raleigh/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/fr-fr/services/ai-citation-optimization/derby/,fr-fr,yes,en-gb,https://nrlc.ai/en-gb/services/ai-citation-optimization/derby/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/fr-fr/services/explainability-optimization-ai/barrie/,fr-fr,yes,en-us,https://nrlc.ai/en-us/services/explainability-optimization-ai/barrie/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/en-gb/services/llm-content-strategy/daejeon/,en-gb,yes,en-us,https://nrlc.ai/en-us/services/llm-content-strategy/daejeon/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/ko-kr/services/agentic-seo/hull/,ko-kr,yes,en-gb,https://nrlc.ai/en-gb/services/agentic-seo/hull/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/en-gb/services/conversion-optimization-ai/leeds/,en-gb,yes,en-gb,https://nrlc.ai/en-gb/services/conversion-optimization-ai/leeds/,canonical_local,keep_indexed
https://nrlc.ai/ko-kr/services/generative-seo/sakado/,ko-kr,yes,en-us,https://nrlc.ai/en-us/services/generative-seo/sakado/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/de-de/services/completeness-optimization-ai/changwon/,de-de,yes,en-us,https://nrlc.ai/en-us/services/completeness-optimization-ai/changwon/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/es-es/services/explainability-optimization-ai/soka/,es-es,yes,en-us,https://nrlc.ai/en-us/services/explainability-optimization-ai/soka/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/en-gb/services/conversational-seo-ai/albuquerque/,en-gb,yes,en-us,https://nrlc.ai/en-us/services/conversational-seo-ai/albuquerque/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/de-de/careers/incheon/schema-engineer/,de-de,yes,en-us,https://nrlc.ai/en-us/careers/incheon/schema-engineer/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/en-gb/services/technical-audit-ai/okegawa/,en-gb,yes,en-us,https://nrlc.ai/en-us/services/technical-audit-ai/okegawa/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/de-de/services/crawl-clarity/bristol/,de-de,yes,en-gb,https://nrlc.ai/en-gb/services/crawl-clarity/bristol/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/en-gb/services/intent-optimization-ai/otsu/,en-gb,yes,en-us,https://nrlc.ai/en-us/services/intent-optimization-ai/otsu/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/es-es/careers/brighton/llm-strategist/,es-es,yes,en-gb,https://nrlc.ai/en-gb/careers/brighton/llm-strategist/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/en-gb/services/link-building-ai/hamamatsu/,en-gb,yes,en-us,https://nrlc.ai/en-us/services/link-building-ai/hamamatsu/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/de-de/services/verification-optimization-ai/akita/,de-de,yes,en-us,https://nrlc.ai/en-us/services/verification-optimization-ai/akita/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/ko-kr/services/international-seo/kelowna/,ko-kr,yes,en-us,https://nrlc.ai/en-us/services/international-seo/kelowna/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/de-de/services/authority-optimization-ai/niiza/,de-de,yes,en-us,https://nrlc.ai/en-us/services/authority-optimization-ai/niiza/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/de-de/services/technical-seo/kitakyushu/,de-de,yes,en-us,https://nrlc.ai/en-us/services/technical-seo/kitakyushu/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/es-es/careers/norwich/llm-strategist/,es-es,yes,en-gb,https://nrlc.ai/en-gb/careers/norwich/llm-strategist/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/fr-fr/careers/huddersfield/technical-writer/,fr-fr,yes,en-gb,https://nrlc.ai/en-gb/careers/huddersfield/technical-writer/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/de-de/services/voice-search-optimization/bristol/,de-de,yes,en-gb,https://nrlc.ai/en-gb/services/voice-search-optimization/bristol/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/fr-fr/services/accuracy-optimization-ai/sudbury/,fr-fr,yes,en-gb,https://nrlc.ai/en-gb/services/accuracy-optimization-ai/sudbury/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/en-gb/services/contextual-seo-ai/albuquerque/,en-gb,yes,en-us,https://nrlc.ai/en-us/services/contextual-seo-ai/albuquerque/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/es-es/services/conversion-optimization-ai/leeds/,es-es,yes,en-gb,https://nrlc.ai/en-gb/services/conversion-optimization-ai/leeds/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/fr-fr/services/conversational-seo-ai/sakado/,fr-fr,yes,en-us,https://nrlc.ai/en-us/services/conversational-seo-ai/sakado/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/en-us/insights/geo-16-framework/,en-us,no,en-us,https://nrlc.ai/en-us/insights/geo-16-framework/,canonical_global,keep_indexed
https://nrlc.ai/es-es/services/completeness-optimization-ai/stoke-on-trent/,es-es,yes,en-gb,https://nrlc.ai/en-gb/services/completeness-optimization-ai/stoke-on-trent/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/de-de/services/ranking-optimization-ai/utsunomiya/,de-de,yes,en-us,https://nrlc.ai/en-us/services/ranking-optimization-ai/utsunomiya/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/ko-kr/services/conversion-optimization-ai/leeds/,ko-kr,yes,en-gb,https://nrlc.ai/en-gb/services/conversion-optimization-ai/leeds/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/de-de/services/technical-audit-ai/denver/,de-de,yes,en-us,https://nrlc.ai/en-us/services/technical-audit-ai/denver/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/ko-kr/services/site-audits/denver/,ko-kr,yes,en-us,https://nrlc.ai/en-us/services/site-audits/denver/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/ko-kr/services/mobile-seo-ai/ottawa/,ko-kr,yes,en-us,https://nrlc.ai/en-us/services/mobile-seo-ai/ottawa/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/en-gb/services/ai-search-optimization/derby/,en-gb,yes,en-gb,https://nrlc.ai/en-gb/services/ai-search-optimization/derby/,canonical_local,keep_indexed
https://nrlc.ai/es-es/services/mobile-seo-ai/ottawa/,es-es,yes,en-us,https://nrlc.ai/en-us/services/mobile-seo-ai/ottawa/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/ko-kr/services/featured-snippets-ai/colorado-springs/,ko-kr,yes,en-us,https://nrlc.ai/en-us/services/featured-snippets-ai/colorado-springs/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/fr-fr/services/ranking-optimization-ai/tokyo/,fr-fr,yes,en-us,https://nrlc.ai/en-us/services/ranking-optimization-ai/tokyo/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/es-es/services/featured-snippets-ai/colorado-springs/,es-es,yes,en-us,https://nrlc.ai/en-us/services/featured-snippets-ai/colorado-springs/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/en-gb/services/llm-seeding/morioka/,en-gb,yes,en-us,https://nrlc.ai/en-us/services/llm-seeding/morioka/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/de-de/services/international-seo/bristol/,de-de,yes,en-gb,https://nrlc.ai/en-gb/services/international-seo/bristol/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/en-gb/services/content-optimization-ai/kelowna/,en-gb,yes,en-us,https://nrlc.ai/en-us/services/content-optimization-ai/kelowna/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/fr-fr/services/content-optimization-ai/kelowna/,fr-fr,yes,en-us,https://nrlc.ai/en-us/services/content-optimization-ai/kelowna/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/es-es/services/ai-search-optimization/derby/,es-es,yes,en-gb,https://nrlc.ai/en-gb/services/ai-search-optimization/derby/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/de-de/services/perplexity-optimization/cheongju/,de-de,yes,en-us,https://nrlc.ai/en-us/services/perplexity-optimization/cheongju/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/en-gb/services/mobile-seo-ai/tokyo/,en-gb,yes,en-us,https://nrlc.ai/en-us/services/mobile-seo-ai/tokyo/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/ko-kr/services/llm-seeding/halifax/,ko-kr,yes,en-gb,https://nrlc.ai/en-gb/services/llm-seeding/halifax/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/de-de/services/schema-markup-ai/detroit/,de-de,yes,en-us,https://nrlc.ai/en-us/services/schema-markup-ai/detroit/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/en-gb/services/site-audits/denver/,en-gb,yes,en-us,https://nrlc.ai/en-us/services/site-audits/denver/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/es-es/services/llm-seeding/halifax/,es-es,yes,en-gb,https://nrlc.ai/en-gb/services/llm-seeding/halifax/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/en-gb/services/claude-optimization/cambridge/,en-gb,yes,en-gb,https://nrlc.ai/en-gb/services/claude-optimization/cambridge/,canonical_local,keep_indexed
https://nrlc.ai/de-de/services/conversion-optimization-ai/leeds/,de-de,yes,en-gb,https://nrlc.ai/en-gb/services/conversion-optimization-ai/leeds/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/ko-kr/services/generative-seo/derby/,ko-kr,yes,en-gb,https://nrlc.ai/en-gb/services/generative-seo/derby/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/en-gb/services/site-audits/brighton/,en-gb,yes,en-gb,https://nrlc.ai/en-gb/services/site-audits/brighton/,canonical_local,keep_indexed
https://nrlc.ai/en-gb/services/perplexity-optimization/cheongju/,en-gb,yes,en-us,https://nrlc.ai/en-us/services/perplexity-optimization/cheongju/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/fr-fr/services/featured-snippets-ai/colorado-springs/,fr-fr,yes,en-us,https://nrlc.ai/en-us/services/featured-snippets-ai/colorado-springs/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/es-es/services/content-optimization-ai/kelowna/,es-es,yes,en-us,https://nrlc.ai/en-us/services/content-optimization-ai/kelowna/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/fr-fr/services/perplexity-optimization/cheongju/,fr-fr,yes,en-us,https://nrlc.ai/en-us/services/perplexity-optimization/cheongju/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/fr-fr/services/claude-optimization/cambridge/,fr-fr,yes,en-gb,https://nrlc.ai/en-gb/services/claude-optimization/cambridge/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/en-gb/services/technical-audit-ai/denver/,en-gb,yes,en-us,https://nrlc.ai/en-us/services/technical-audit-ai/denver/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/de-de/services/ranking-optimization-ai/tokyo/,de-de,yes,en-us,https://nrlc.ai/en-us/services/ranking-optimization-ai/tokyo/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/de-de/services/claude-optimization/cambridge/,de-de,yes,en-gb,https://nrlc.ai/en-gb/services/claude-optimization/cambridge/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/es-es/services/perplexity-optimization/cheongju/,es-es,yes,en-us,https://nrlc.ai/en-us/services/perplexity-optimization/cheongju/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/es-es/services/ranking-optimization-ai/tokyo/,es-es,yes,en-us,https://nrlc.ai/en-us/services/ranking-optimization-ai/tokyo/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/ko-kr/services/ai-search-optimization/derby/,ko-kr,yes,en-gb,https://nrlc.ai/en-gb/services/ai-search-optimization/derby/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/de-de/services/ai-search-optimization/derby/,de-de,yes,en-gb,https://nrlc.ai/en-gb/services/ai-search-optimization/derby/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/ko-kr/services/content-optimization-ai/kelowna/,ko-kr,yes,en-us,https://nrlc.ai/en-us/services/content-optimization-ai/kelowna/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/es-es/services/mobile-seo-ai/tokyo/,es-es,yes,en-us,https://nrlc.ai/en-us/services/mobile-seo-ai/tokyo/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/es-es/services/ranking-optimization-ai/utsunomiya/,es-es,yes,en-us,https://nrlc.ai/en-us/services/ranking-optimization-ai/utsunomiya/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/en-gb/services/llm-seeding/halifax/,en-gb,yes,en-gb,https://nrlc.ai/en-gb/services/llm-seeding/halifax/,canonical_local,keep_indexed
https://nrlc.ai/ko-kr/services/bard-optimization/funabashi/,ko-kr,yes,en-us,https://nrlc.ai/en-us/services/bard-optimization/funabashi/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/ko-kr/services/structured-data-ai/raleigh/,ko-kr,yes,en-us,https://nrlc.ai/en-us/services/structured-data-ai/raleigh/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/fr-fr/services/agentic-seo/burnley/,fr-fr,yes,en-gb,https://nrlc.ai/en-gb/services/agentic-seo/burnley/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/es-es/services/completeness-optimization-ai/tulsa/,es-es,yes,en-us,https://nrlc.ai/en-us/services/completeness-optimization-ai/tulsa/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/ko-kr/services/ranking-optimization-ai/tokyo/,ko-kr,yes,en-us,https://nrlc.ai/en-us/services/ranking-optimization-ai/tokyo/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/fr-fr/services/technical-audit-ai/denver/,fr-fr,yes,en-us,https://nrlc.ai/en-us/services/technical-audit-ai/denver/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/es-es/services/claude-optimization/cambridge/,es-es,yes,en-gb,https://nrlc.ai/en-gb/services/claude-optimization/cambridge/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/en-gb/services/agentic-seo/burnley/,en-gb,yes,en-gb,https://nrlc.ai/en-gb/services/agentic-seo/burnley/,canonical_local,keep_indexed
https://nrlc.ai/es-es/services/agentic-seo/burnley/,es-es,yes,en-gb,https://nrlc.ai/en-gb/services/agentic-seo/burnley/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/de-de/services/knowledge-graph-ai/arlington/,de-de,yes,en-us,https://nrlc.ai/en-us/services/knowledge-graph-ai/arlington/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/es-es/services/knowledge-graph-ai/arlington/,es-es,yes,en-us,https://nrlc.ai/en-us/services/knowledge-graph-ai/arlington/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/de-de/services/intent-optimization-ai/milwaukee/,de-de,yes,en-us,https://nrlc.ai/en-us/services/intent-optimization-ai/milwaukee/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/de-de/services/authority-optimization-ai/southend-on-sea/,de-de,yes,en-gb,https://nrlc.ai/en-gb/services/authority-optimization-ai/southend-on-sea/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/ko-kr/services/authority-optimization-ai/atlanta/,ko-kr,yes,en-us,https://nrlc.ai/en-us/services/authority-optimization-ai/atlanta/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/de-de/services/structured-data-ai/raleigh/,de-de,yes,en-us,https://nrlc.ai/en-us/services/structured-data-ai/raleigh/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/en-gb/services/knowledge-graph-ai/arlington/,en-gb,yes,en-us,https://nrlc.ai/en-us/services/knowledge-graph-ai/arlington/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/fr-fr/services/entity-recognition-ai/singapore/,fr-fr,yes,en-us,https://nrlc.ai/en-us/services/entity-recognition-ai/singapore/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/en-gb/services/entity-recognition-ai/singapore/,en-gb,yes,en-us,https://nrlc.ai/en-us/services/entity-recognition-ai/singapore/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/en-gb/services/personalization-ai/singapore/,en-gb,yes,en-us,https://nrlc.ai/en-us/services/personalization-ai/singapore/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/fr-fr/services/personalization-ai/singapore/,fr-fr,yes,en-us,https://nrlc.ai/en-us/services/personalization-ai/singapore/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/fr-fr/services/authority-optimization-ai/southend-on-sea/,fr-fr,yes,en-gb,https://nrlc.ai/en-gb/services/authority-optimization-ai/southend-on-sea/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/de-de/services/crawl-clarity/washington/,de-de,yes,en-us,https://nrlc.ai/en-us/services/crawl-clarity/washington/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/ko-kr/services/training/singapore/,ko-kr,yes,en-us,https://nrlc.ai/en-us/services/training/singapore/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/ko-kr/services/authority-optimization-ai/southend-on-sea/,ko-kr,yes,en-gb,https://nrlc.ai/en-gb/services/authority-optimization-ai/southend-on-sea/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/fr-fr/services/knowledge-graph-ai/arlington/,fr-fr,yes,en-us,https://nrlc.ai/en-us/services/knowledge-graph-ai/arlington/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/es-es/services/structured-data-ai/raleigh/,es-es,yes,en-us,https://nrlc.ai/en-us/services/structured-data-ai/raleigh/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/de-de/services/ai-search-optimization/kasukabe/,de-de,yes,en-us,https://nrlc.ai/en-us/services/ai-search-optimization/kasukabe/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/ko-kr/services/completeness-optimization-ai/tulsa/,ko-kr,yes,en-us,https://nrlc.ai/en-us/services/completeness-optimization-ai/tulsa/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/ko-kr/services/recommendation-ai/huddersfield/,ko-kr,yes,en-gb,https://nrlc.ai/en-gb/services/recommendation-ai/huddersfield/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/es-es/careers/san-antonio/llm-strategist/,es-es,yes,en-us,https://nrlc.ai/en-us/careers/san-antonio/llm-strategist/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/de-de/services/metadata-optimization-ai/sherbrooke/,de-de,yes,en-us,https://nrlc.ai/en-us/services/metadata-optimization-ai/sherbrooke/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/de-de/services/completeness-optimization-ai/stoke-on-trent/,de-de,yes,en-gb,https://nrlc.ai/en-gb/services/completeness-optimization-ai/stoke-on-trent/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/es-es/services/bard-optimization/vancouver/,es-es,yes,en-us,https://nrlc.ai/en-us/services/bard-optimization/vancouver/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/de-de/services/retrieval-optimization-ai/plymouth/,de-de,yes,en-gb,https://nrlc.ai/en-gb/services/retrieval-optimization-ai/plymouth/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/fr-fr/services/ai-search-optimization/derby/,fr-fr,yes,en-gb,https://nrlc.ai/en-gb/services/ai-search-optimization/derby/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/de-de/services/featured-snippets-ai/kagoshima/,de-de,yes,en-us,https://nrlc.ai/en-us/services/featured-snippets-ai/kagoshima/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/fr-fr/services/retrieval-optimization-ai/takamatsu/,fr-fr,yes,en-us,https://nrlc.ai/en-us/services/retrieval-optimization-ai/takamatsu/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/fr-fr/services/verification-optimization-ai/sherbrooke/,fr-fr,yes,en-us,https://nrlc.ai/en-us/services/verification-optimization-ai/sherbrooke/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/es-es/services/intent-optimization-ai/otsu/,es-es,yes,en-us,https://nrlc.ai/en-us/services/intent-optimization-ai/otsu/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/ko-kr/services/ontology-modeling/,ko-kr,no,ko-kr,https://nrlc.ai/en-us/services/ontology-modeling/,non_canonical_other,redirect_301_en_us
https://nrlc.ai/de-de/services/completeness-optimization-ai/tulsa/,de-de,yes,en-us,https://nrlc.ai/en-us/services/completeness-optimization-ai/tulsa/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/es-es/services/authority-optimization-ai/southend-on-sea/,es-es,yes,en-gb,https://nrlc.ai/en-gb/services/authority-optimization-ai/southend-on-sea/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/ko-kr/services/entity-recognition-ai/singapore/,ko-kr,yes,en-us,https://nrlc.ai/en-us/services/entity-recognition-ai/singapore/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/en-gb/services/metadata-optimization-ai/kasukabe/,en-gb,yes,en-us,https://nrlc.ai/en-us/services/metadata-optimization-ai/kasukabe/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/de-de/services/transparency-optimization-ai/oklahoma-city/,de-de,yes,en-us,https://nrlc.ai/en-us/services/transparency-optimization-ai/oklahoma-city/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/de-de/careers/tampa/schema-engineer/,de-de,yes,en-us,https://nrlc.ai/en-us/careers/tampa/schema-engineer/,non_canonical_local,redirect_301_canonical
https://nrlc.ai/en-gb/services/conversion-optimization-ai/jeonju/,en-gb,yes,en-us,https://nrlc.ai/en-us/services/conversion-optimization-ai/jeonju/,non_canonical_local,redirect_301_canonical
