URL,"Last Crawled","Current Locale","Canonical Locale","City Slug","Page Type","Is UK City","Canonical URL",Action,Status
https://nrlc.ai/ko-kr/services/competitor-analysis-ai/memphis/,2025-12-14,ko-kr,en-us,memphis,service,no,https://nrlc.ai/en-us/services/competitor-analysis-ai/memphis/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/featured-snippets-ai/philadelphia/,2025-12-14,fr-fr,en-us,philadelphia,service,no,https://nrlc.ai/en-us/services/featured-snippets-ai/philadelphia/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/trust-optimization-ai/raleigh/,2025-12-14,de-de,en-us,raleigh,service,no,https://nrlc.ai/en-us/services/trust-optimization-ai/raleigh/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/contextual-seo-ai/sakado/,2025-12-14,es-es,en-us,sakado,service,no,https://nrlc.ai/en-us/services/contextual-seo-ai/sakado/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/crawl-clarity/nishinomiya/,2025-12-14,es-es,en-us,nishinomiya,service,no,https://nrlc.ai/en-us/services/crawl-clarity/nishinomiya/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/conversion-optimization-ai/kagoshima/,2025-12-14,ko-kr,en-us,kagoshima,service,no,https://nrlc.ai/en-us/services/conversion-optimization-ai/kagoshima/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/b2b-seo-ai/regina/,2025-12-14,fr-fr,en-us,regina,service,no,https://nrlc.ai/en-us/services/b2b-seo-ai/regina/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/mobile-seo-ai/norwich/,2025-12-14,de-de,en-gb,norwich,service,yes,https://nrlc.ai/en-gb/services/local-seo-ai/norwich/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/analytics/abbotsford/,2025-12-14,en-gb,en-us,abbotsford,service,no,https://nrlc.ai/en-us/services/analytics/abbotsford/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/json-ld-strategy/cardiff/,2025-12-14,fr-fr,en-gb,cardiff,service,yes,https://nrlc.ai/en-gb/services/local-seo-ai/cardiff/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/perplexity-optimization/takamatsu/,2025-12-14,en-gb,en-us,takamatsu,service,no,https://nrlc.ai/en-us/services/perplexity-optimization/takamatsu/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/schema-markup-ai/philadelphia/,2025-12-14,fr-fr,en-us,philadelphia,service,no,https://nrlc.ai/en-us/services/schema-markup-ai/philadelphia/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/conversational-seo-ai/miami/,2025-12-14,ko-kr,en-us,miami,service,no,https://nrlc.ai/en-us/services/conversational-seo-ai/miami/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/ecommerce-ai-seo/bristol/,2025-12-14,fr-fr,en-gb,bristol,service,yes,https://nrlc.ai/en-gb/services/local-seo-ai/bristol/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/mobile-seo-ai/niiza/,2025-12-14,en-gb,en-us,niiza,service,no,https://nrlc.ai/en-us/services/mobile-seo-ai/niiza/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/explainability-optimization-ai/norwich/,2025-12-14,fr-fr,en-gb,norwich,service,yes,https://nrlc.ai/en-gb/services/local-seo-ai/norwich/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/freshness-optimization-ai/leeds/,2025-12-14,fr-fr,en-gb,leeds,service,yes,https://nrlc.ai/en-gb/services/local-seo-ai/leeds/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/ai-overviews-optimization/wolverhampton/,2025-12-14,es-es,en-gb,wolverhampton,service,yes,https://nrlc.ai/en-gb/services/local-seo-ai/wolverhampton/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/bard-optimization/yellowknife/,2025-12-14,ko-kr,en-us,yellowknife,service,no,https://nrlc.ai/en-us/services/bard-optimization/yellowknife/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/transparency-optimization-ai/san-francisco/,2025-12-14,de-de,en-us,san-francisco,service,no,https://nrlc.ai/en-us/services/transparency-optimization-ai/san-francisco/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/ai-search-optimization/regina/,2025-12-14,ko-kr,en-us,regina,service,no,https://nrlc.ai/en-us/services/ai-search-optimization/regina/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/intent-optimization-ai/edinburgh/,2025-12-14,es-es,en-gb,edinburgh,service,yes,https://nrlc.ai/en-gb/services/local-seo-ai/edinburgh/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/freshness-optimization-ai/otsu/,2025-12-14,fr-fr,en-us,otsu,service,no,https://nrlc.ai/en-us/services/freshness-optimization-ai/otsu/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/freshness-optimization-ai/kagoshima/,2025-12-14,ko-kr,en-us,kagoshima,service,no,https://nrlc.ai/en-us/services/freshness-optimization-ai/kagoshima/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/semantic-seo-ai/denver/,2025-12-14,es-es,en-us,denver,service,no,https://nrlc.ai/en-us/services/semantic-seo-ai/denver/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/ranking-optimization-ai/detroit/,2025-12-14,ko-kr,en-us,detroit,service,no,https://nrlc.ai/en-us/services/ranking-optimization-ai/detroit/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/ai-search-optimization/hamamatsu/,2025-12-14,es-es,en-us,hamamatsu,service,no,https://nrlc.ai/en-us/services/ai-search-optimization/hamamatsu/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/training/detroit/,2025-12-14,ko-kr,en-us,detroit,service,no,https://nrlc.ai/en-us/services/training/detroit/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/entity-optimization-ai/shizuoka/,2025-12-14,fr-fr,en-us,shizuoka,service,no,https://nrlc.ai/en-us/services/entity-optimization-ai/shizuoka/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/content-optimization-ai/funabashi/,2025-12-14,es-es,en-us,funabashi,service,no,https://nrlc.ai/en-us/services/content-optimization-ai/funabashi/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/freshness-optimization-ai/hasuda/,2025-12-14,en-gb,en-us,hasuda,service,no,https://nrlc.ai/en-us/services/freshness-optimization-ai/hasuda/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/entity-recognition-ai/denver/,2025-12-14,en-gb,en-us,denver,service,no,https://nrlc.ai/en-us/services/entity-recognition-ai/denver/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/featured-snippets-ai/phoenix/,2025-12-14,ko-kr,en-us,phoenix,service,no,https://nrlc.ai/en-us/services/featured-snippets-ai/phoenix/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/ecommerce-ai-seo/burnley/,2025-12-14,de-de,en-gb,burnley,service,yes,https://nrlc.ai/en-gb/services/local-seo-ai/burnley/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/copilot-optimization/fujimi/,2025-12-14,de-de,en-us,fujimi,service,no,https://nrlc.ai/en-us/services/copilot-optimization/fujimi/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/freshness-optimization-ai/warabi/,2025-12-14,es-es,en-us,warabi,service,no,https://nrlc.ai/en-us/services/freshness-optimization-ai/warabi/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/chatgpt-optimization/victoria/,2025-12-14,ko-kr,en-us,victoria,service,no,https://nrlc.ai/en-us/services/chatgpt-optimization/victoria/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/semantic-seo-ai/ansan/,2025-12-14,ko-kr,en-us,ansan,service,no,https://nrlc.ai/en-us/services/semantic-seo-ai/ansan/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/topic-modeling-ai/fujimi/,2025-12-14,es-es,en-us,fujimi,service,no,https://nrlc.ai/en-us/services/topic-modeling-ai/fujimi/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/generative-seo/okegawa/,2025-12-14,fr-fr,en-us,okegawa,service,no,https://nrlc.ai/en-us/services/generative-seo/okegawa/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/chatgpt-optimization/leeds/,2025-12-14,ko-kr,en-gb,leeds,service,yes,https://nrlc.ai/en-gb/services/local-seo-ai/leeds/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/bard-optimization/ottawa/,2025-12-14,es-es,en-us,ottawa,service,no,https://nrlc.ai/en-us/services/bard-optimization/ottawa/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/competitor-analysis-ai/higashimatsuyama/,2025-12-14,es-es,en-us,higashimatsuyama,service,no,https://nrlc.ai/en-us/services/competitor-analysis-ai/higashimatsuyama/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/contextual-seo-ai/matsuyama/,2025-12-14,fr-fr,en-us,matsuyama,service,no,https://nrlc.ai/en-us/services/contextual-seo-ai/matsuyama/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/ai-citation-optimization/tampa/,2025-12-14,fr-fr,en-us,tampa,service,no,https://nrlc.ai/en-us/services/ai-citation-optimization/tampa/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/ai-overviews-optimization/boston/,2025-12-14,ko-kr,en-us,boston,service,no,https://nrlc.ai/en-us/services/ai-overviews-optimization/boston/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/freshness-optimization-ai/koshigaya/,2025-12-14,fr-fr,en-us,koshigaya,service,no,https://nrlc.ai/en-us/services/freshness-optimization-ai/koshigaya/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/training/los-angeles/,2025-12-14,de-de,en-us,los-angeles,service,no,https://nrlc.ai/en-us/services/training/los-angeles/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/schema-markup-ai/regina/,2025-12-14,fr-fr,en-us,regina,service,no,https://nrlc.ai/en-us/services/schema-markup-ai/regina/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/json-ld-strategy/raleigh/,2025-12-14,es-es,en-us,raleigh,service,no,https://nrlc.ai/en-us/services/json-ld-strategy/raleigh/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/training/detroit/,2025-12-14,en-gb,en-us,detroit,service,no,https://nrlc.ai/en-us/services/training/detroit/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/ranking-optimization-ai/fukaya/,2025-12-14,es-es,en-us,fukaya,service,no,https://nrlc.ai/en-us/services/ranking-optimization-ai/fukaya/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/competitor-analysis-ai/yellowknife/,2025-12-14,fr-fr,en-us,yellowknife,service,no,https://nrlc.ai/en-us/services/competitor-analysis-ai/yellowknife/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/relevance-optimization-ai/quebec-city/,2025-12-14,fr-fr,en-us,quebec-city,service,no,https://nrlc.ai/en-us/services/relevance-optimization-ai/quebec-city/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/recommendation-ai/barrie/,2025-12-14,ko-kr,en-us,barrie,service,no,https://nrlc.ai/en-us/services/recommendation-ai/barrie/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/ecommerce-ai-seo/new-orleans/,2025-12-14,de-de,en-us,new-orleans,service,no,https://nrlc.ai/en-us/services/ecommerce-ai-seo/new-orleans/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/training/middlesbrough/,2025-12-14,de-de,en-gb,middlesbrough,service,yes,https://nrlc.ai/en-gb/services/local-seo-ai/middlesbrough/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/completeness-optimization-ai/honjo/,2025-12-14,fr-fr,en-us,honjo,service,no,https://nrlc.ai/en-us/services/completeness-optimization-ai/honjo/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/featured-snippets-ai/cambridge/,2025-12-14,fr-fr,en-gb,cambridge,service,yes,https://nrlc.ai/en-gb/services/local-seo-ai/cambridge/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/training/detroit/,2025-12-14,fr-fr,en-us,detroit,service,no,https://nrlc.ai/en-us/services/training/detroit/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/copilot-optimization/norwich/,2025-12-14,fr-fr,en-gb,norwich,service,yes,https://nrlc.ai/en-gb/services/local-seo-ai/norwich/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/retrieval-optimization-ai/soka/,2025-12-14,es-es,en-us,soka,service,no,https://nrlc.ai/en-us/services/retrieval-optimization-ai/soka/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/competitor-analysis-ai/toronto/,2025-12-14,fr-fr,en-us,toronto,service,no,https://nrlc.ai/en-us/services/competitor-analysis-ai/toronto/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/technical-audit-ai/cambridge/,2025-12-14,de-de,en-gb,cambridge,service,yes,https://nrlc.ai/en-gb/services/local-seo-ai/cambridge/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/semantic-seo-ai/iruma/,2025-12-14,en-gb,en-us,iruma,service,no,https://nrlc.ai/en-us/services/semantic-seo-ai/iruma/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/entity-recognition-ai/indianapolis/,2025-12-14,es-es,en-us,indianapolis,service,no,https://nrlc.ai/en-us/services/entity-recognition-ai/indianapolis/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/topic-modeling-ai/nottingham/,2025-12-14,es-es,en-gb,nottingham,service,yes,https://nrlc.ai/en-gb/services/local-seo-ai/nottingham/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/site-audits/minneapolis/,2025-12-14,de-de,en-us,minneapolis,service,no,https://nrlc.ai/en-us/services/site-audits/minneapolis/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/transparency-optimization-ai/kazo/,2025-12-14,de-de,en-us,kazo,service,no,https://nrlc.ai/en-us/services/transparency-optimization-ai/kazo/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/mobile-seo-ai/middlesbrough/,2025-12-14,fr-fr,en-gb,middlesbrough,service,yes,https://nrlc.ai/en-gb/services/local-seo-ai/middlesbrough/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/llm-content-strategy/omaha/,2025-12-14,fr-fr,en-us,omaha,service,no,https://nrlc.ai/en-us/services/llm-content-strategy/omaha/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/schema-markup-ai/albuquerque/,2025-12-14,en-gb,en-us,albuquerque,service,no,https://nrlc.ai/en-us/services/schema-markup-ai/albuquerque/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/recommendation-ai/washington/,2025-12-14,en-gb,en-us,washington,service,no,https://nrlc.ai/en-us/services/recommendation-ai/washington/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/training/fresno/,2025-12-14,es-es,en-us,fresno,service,no,https://nrlc.ai/en-us/services/training/fresno/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/metadata-optimization-ai/yongin/,2025-12-14,ko-kr,en-us,yongin,service,no,https://nrlc.ai/en-us/services/metadata-optimization-ai/yongin/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/transparency-optimization-ai/austin/,2025-12-14,es-es,en-us,austin,service,no,https://nrlc.ai/en-us/services/transparency-optimization-ai/austin/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/voice-search-optimization/seattle/,2025-12-14,es-es,en-us,seattle,service,no,https://nrlc.ai/en-us/services/voice-search-optimization/seattle/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/claude-optimization/plymouth/,2025-12-14,de-de,en-gb,plymouth,service,yes,https://nrlc.ai/en-gb/services/local-seo-ai/plymouth/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/metadata-optimization-ai/edmonton/,2025-12-14,ko-kr,en-us,edmonton,service,no,https://nrlc.ai/en-us/services/metadata-optimization-ai/edmonton/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/featured-snippets-ai/koshigaya/,2025-12-14,es-es,en-us,koshigaya,service,no,https://nrlc.ai/en-us/services/featured-snippets-ai/koshigaya/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/knowledge-graph-ai/fort-worth/,2025-12-14,en-gb,en-us,fort-worth,service,no,https://nrlc.ai/en-us/services/knowledge-graph-ai/fort-worth/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/llm-seeding/changwon/,2025-12-14,es-es,en-us,changwon,service,no,https://nrlc.ai/en-us/services/llm-seeding/changwon/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/trust-optimization-ai/hamilton/,2025-12-14,ko-kr,en-us,hamilton,service,no,https://nrlc.ai/en-us/services/trust-optimization-ai/hamilton/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/ai-overviews-optimization/oldham/,2025-12-14,fr-fr,en-gb,oldham,service,yes,https://nrlc.ai/en-gb/services/local-seo-ai/oldham/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/accuracy-optimization-ai/funabashi/,2025-12-14,de-de,en-us,funabashi,service,no,https://nrlc.ai/en-us/services/accuracy-optimization-ai/funabashi/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/intent-optimization-ai/anyang/,2025-12-14,fr-fr,en-us,anyang,service,no,https://nrlc.ai/en-us/services/intent-optimization-ai/anyang/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/llm-content-strategy/washington/,2025-12-14,fr-fr,en-us,washington,service,no,https://nrlc.ai/en-us/services/llm-content-strategy/washington/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/retrieval-optimization-ai/cardiff/,2025-12-14,fr-fr,en-gb,cardiff,service,yes,https://nrlc.ai/en-gb/services/local-seo-ai/cardiff/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/contextual-seo-ai/daegu/,2025-12-14,ko-kr,en-us,daegu,service,no,https://nrlc.ai/en-us/services/contextual-seo-ai/daegu/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/conversion-optimization-ai/matsuyama/,2025-12-14,fr-fr,en-us,matsuyama,service,no,https://nrlc.ai/en-us/services/conversion-optimization-ai/matsuyama/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/technical-seo/chicago/,2025-12-14,en-gb,en-us,chicago,service,no,https://nrlc.ai/en-us/services/technical-seo/chicago/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/freshness-optimization-ai/jeonju/,2025-12-14,de-de,en-us,jeonju,service,no,https://nrlc.ai/en-us/services/freshness-optimization-ai/jeonju/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/completeness-optimization-ai/fukaya/,2025-12-14,es-es,en-us,fukaya,service,no,https://nrlc.ai/en-us/services/completeness-optimization-ai/fukaya/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/multimodal-seo-ai/yellowknife/,2025-12-14,en-gb,en-us,yellowknife,service,no,https://nrlc.ai/en-us/services/multimodal-seo-ai/yellowknife/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/relevance-optimization-ai/long-beach/,2025-12-14,en-gb,en-us,long-beach,service,no,https://nrlc.ai/en-us/services/relevance-optimization-ai/long-beach/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/international-seo/kawasaki/,2025-12-14,en-gb,en-us,kawasaki,service,no,https://nrlc.ai/en-us/services/international-seo/kawasaki/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/ranking-optimization-ai/fukuoka/,2025-12-14,es-es,en-us,fukuoka,service,no,https://nrlc.ai/en-us/services/ranking-optimization-ai/fukuoka/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/structured-data-ai/columbus/,2025-12-14,en-gb,en-us,columbus,service,no,https://nrlc.ai/en-us/services/structured-data-ai/columbus/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/structured-data-ai/saskatoon/,2025-12-14,ko-kr,en-us,saskatoon,service,no,https://nrlc.ai/en-us/services/structured-data-ai/saskatoon/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/perplexity-optimization/san-antonio/,2025-12-14,en-gb,en-us,san-antonio,service,no,https://nrlc.ai/en-us/services/perplexity-optimization/san-antonio/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/personalization-ai/kobe/,2025-12-14,es-es,en-us,kobe,service,no,https://nrlc.ai/en-us/services/personalization-ai/kobe/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/relevance-optimization-ai/seoul/,2025-12-14,de-de,en-us,seoul,service,no,https://nrlc.ai/en-us/services/relevance-optimization-ai/seoul/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/technical-seo/yamagata/,2025-12-14,ko-kr,en-us,yamagata,service,no,https://nrlc.ai/en-us/services/technical-seo/yamagata/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/llm-optimization/nagoya/,2025-12-14,fr-fr,en-us,nagoya,service,no,https://nrlc.ai/en-us/services/llm-optimization/nagoya/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/ranking-optimization-ai/okegawa/,2025-12-14,ko-kr,en-us,okegawa,service,no,https://nrlc.ai/en-us/services/ranking-optimization-ai/okegawa/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/structured-data-ai/saskatoon/,2025-12-14,fr-fr,en-us,saskatoon,service,no,https://nrlc.ai/en-us/services/structured-data-ai/saskatoon/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/completeness-optimization-ai/daegu/,2025-12-14,fr-fr,en-us,daegu,service,no,https://nrlc.ai/en-us/services/completeness-optimization-ai/daegu/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/generative-seo/funabashi/,2025-12-14,de-de,en-us,funabashi,service,no,https://nrlc.ai/en-us/services/generative-seo/funabashi/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/generative-seo/kawaguchi/,2025-12-14,de-de,en-us,kawaguchi,service,no,https://nrlc.ai/en-us/services/generative-seo/kawaguchi/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/international-seo/yashio/,2025-12-14,de-de,en-us,yashio,service,no,https://nrlc.ai/en-us/services/international-seo/yashio/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/semantic-seo-ai/asaka/,2025-12-14,de-de,en-us,asaka,service,no,https://nrlc.ai/en-us/services/semantic-seo-ai/asaka/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/knowledge-graph-ai/koshigaya/,2025-12-14,en-gb,en-us,koshigaya,service,no,https://nrlc.ai/en-us/services/knowledge-graph-ai/koshigaya/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/llm-content-strategy/bristol/,2025-12-14,en-gb,en-gb,bristol,service,yes,https://nrlc.ai/en-gb/services/llm-content-strategy/bristol/,keep_indexed,canonical
https://nrlc.ai/de-de/services/bard-optimization/osaka/,2025-12-14,de-de,en-us,osaka,service,no,https://nrlc.ai/en-us/services/bard-optimization/osaka/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/explainability-optimization-ai/okegawa/,2025-12-14,en-gb,en-us,okegawa,service,no,https://nrlc.ai/en-us/services/explainability-optimization-ai/okegawa/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/generative-seo/kazo/,2025-12-14,ko-kr,en-us,kazo,service,no,https://nrlc.ai/en-us/services/generative-seo/kazo/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/international-seo/soka/,2025-12-14,ko-kr,en-us,soka,service,no,https://nrlc.ai/en-us/services/international-seo/soka/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/knowledge-graph-ai/oshawa/,2025-12-14,es-es,en-us,oshawa,service,no,https://nrlc.ai/en-us/services/knowledge-graph-ai/oshawa/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/claude-optimization/plymouth/,2025-12-14,es-es,en-gb,plymouth,service,yes,https://nrlc.ai/en-gb/services/local-seo-ai/plymouth/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/accuracy-optimization-ai/sakado/,2025-12-14,en-gb,en-us,sakado,service,no,https://nrlc.ai/en-us/services/accuracy-optimization-ai/sakado/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/ranking-optimization-ai/hull/,2025-12-14,en-gb,en-gb,hull,service,yes,https://nrlc.ai/en-gb/services/ranking-optimization-ai/hull/,keep_indexed,canonical
https://nrlc.ai/en-gb/services/perplexity-optimization/funabashi/,2025-12-14,en-gb,en-us,funabashi,service,no,https://nrlc.ai/en-us/services/perplexity-optimization/funabashi/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/link-building-ai/sakado/,2025-12-14,de-de,en-us,sakado,service,no,https://nrlc.ai/en-us/services/link-building-ai/sakado/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/relevance-optimization-ai/kitakyushu/,2025-12-14,es-es,en-us,kitakyushu,service,no,https://nrlc.ai/en-us/services/relevance-optimization-ai/kitakyushu/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/training/kurashiki/,2025-12-14,fr-fr,en-us,kurashiki,service,no,https://nrlc.ai/en-us/services/training/kurashiki/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/conversion-optimization-ai/jeju/,2025-12-14,fr-fr,en-us,jeju,service,no,https://nrlc.ai/en-us/services/conversion-optimization-ai/jeju/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/structured-data-ai/stoke-on-trent/,2025-12-14,ko-kr,en-gb,stoke-on-trent,service,yes,https://nrlc.ai/en-gb/services/local-seo-ai/stoke-on-trent/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/content-optimization-ai/hull/,2025-12-14,en-gb,en-gb,hull,service,yes,https://nrlc.ai/en-gb/services/content-optimization-ai/hull/,keep_indexed,canonical
https://nrlc.ai/ko-kr/services/intent-optimization-ai/anyang/,2025-12-14,ko-kr,en-us,anyang,service,no,https://nrlc.ai/en-us/services/intent-optimization-ai/anyang/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/topic-modeling-ai/edmonton/,2025-12-14,ko-kr,en-us,edmonton,service,no,https://nrlc.ai/en-us/services/topic-modeling-ai/edmonton/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/international-seo/okegawa/,2025-12-14,es-es,en-us,okegawa,service,no,https://nrlc.ai/en-us/services/international-seo/okegawa/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/analytics/daegu/,2025-12-14,en-gb,en-us,daegu,service,no,https://nrlc.ai/en-us/services/analytics/daegu/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/claude-optimization/southampton/,2025-12-14,ko-kr,en-gb,southampton,service,yes,https://nrlc.ai/en-gb/services/local-seo-ai/southampton/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/ecommerce-ai-seo/edmonton/,2025-12-14,en-gb,en-us,edmonton,service,no,https://nrlc.ai/en-us/services/ecommerce-ai-seo/edmonton/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/ai-overviews-optimization/huddersfield/,2025-12-14,de-de,en-gb,huddersfield,service,yes,https://nrlc.ai/en-gb/services/local-seo-ai/huddersfield/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/retrieval-optimization-ai/soka/,2025-12-14,de-de,en-us,soka,service,no,https://nrlc.ai/en-us/services/retrieval-optimization-ai/soka/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/transparency-optimization-ai/cheongju/,2025-12-14,en-gb,en-us,cheongju,service,no,https://nrlc.ai/en-us/services/transparency-optimization-ai/cheongju/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/mobile-seo-ai/norwich/,2025-12-14,es-es,en-gb,norwich,service,yes,https://nrlc.ai/en-gb/services/local-seo-ai/norwich/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/analytics/niiza/,2025-12-14,en-gb,en-us,niiza,service,no,https://nrlc.ai/en-us/services/analytics/niiza/,redirect_301,needs_fix
