URL,Locale,"Country Target","City Target",Service,"Page Type","Expected Locale","Has Mismatch","In Sitemap","Canonical URL","Canonical In Sitemap",Issues,Status
https://nrlc.ai/de-de/services/semantic-seo-ai/middlesbrough/,de-de,UK,middlesbrough,semantic-seo-ai,service_city,en-gb,Yes,No,https://nrlc.ai/en-gb/services/semantic-seo-ai/middlesbrough/,Yes,"Locale mismatch; Not in sitemap",FAIL
https://nrlc.ai/en-gb/services/b2b-seo-ai/southend-on-sea/,en-gb,UK,southend-on-sea,b2b-seo-ai,service_city,en-gb,No,Yes,https://nrlc.ai/en-gb/services/b2b-seo-ai/southend-on-sea/,Yes,,PASS
https://nrlc.ai/en-gb/services/contextual-seo-ai/southport/,en-gb,UK,southport,contextual-seo-ai,service_city,en-gb,No,No,https://nrlc.ai/en-gb/services/contextual-seo-ai/southport/,No,"Not in sitemap",FAIL
https://nrlc.ai/en-us/services/b2b-seo-ai/norwich/,en-us,UK,norwich,b2b-seo-ai,service_city,en-gb,Yes,No,https://nrlc.ai/en-gb/services/b2b-seo-ai/norwich/,Yes,"Locale mismatch; Not in sitemap",FAIL
https://nrlc.ai/services/,none,Global,,,other,,No,No,https://nrlc.ai/services/,No,,PASS
https://nrlc.ai/en-us/services/local-seo-ai/new-orleans/,en-us,US,new-orleans,local-seo-ai,service_city,en-us,No,Yes,https://nrlc.ai/en-us/services/local-seo-ai/new-orleans/,Yes,,PASS
https://nrlc.ai/en-us/services/conversion-optimization-ai/tucson/,en-us,US,tucson,conversion-optimization-ai,service_city,en-us,No,Yes,https://nrlc.ai/en-us/services/conversion-optimization-ai/tucson/,Yes,,PASS
https://nrlc.ai/en-us/services/claude-optimization/boston/,en-us,US,boston,claude-optimization,service_city,en-us,No,No,https://nrlc.ai/en-us/services/claude-optimization/boston/,No,"Not in sitemap",FAIL
https://nrlc.ai/en-us/services/intent-optimization-ai/detroit/,en-us,US,detroit,intent-optimization-ai,service_city,en-us,No,No,https://nrlc.ai/en-us/services/intent-optimization-ai/detroit/,No,"Not in sitemap",FAIL
https://nrlc.ai/en-gb/services/conversational-seo-ai/northampton/,en-gb,UK,northampton,conversational-seo-ai,service_city,en-gb,No,Yes,https://nrlc.ai/en-gb/services/conversational-seo-ai/northampton/,Yes,,PASS
https://nrlc.ai/en-gb/services/explainability-optimization-ai/huddersfield/,en-gb,UK,huddersfield,explainability-optimization-ai,service_city,en-gb,No,No,https://nrlc.ai/en-gb/services/explainability-optimization-ai/huddersfield/,No,"Not in sitemap",FAIL
https://nrlc.ai/services/generative-seo/huddersfield/,none,UK,huddersfield,generative-seo,service_city,en-gb,No,No,https://nrlc.ai/en-gb/services/generative-seo/huddersfield/,Yes,"Not in sitemap",FAIL
https://nrlc.ai/services/generative-seo/glasgow/,none,UK,glasgow,generative-seo,service_city,en-gb,No,No,https://nrlc.ai/en-gb/services/generative-seo/glasgow/,Yes,"Not in sitemap",FAIL
https://nrlc.ai/en-us/services/claude-optimization/toronto/,en-us,US,toronto,claude-optimization,service_city,en-us,No,No,https://nrlc.ai/en-us/services/claude-optimization/toronto/,No,"Not in sitemap",FAIL
https://nrlc.ai/en-us/services/conversion-optimization-ai/memphis/,en-us,US,memphis,conversion-optimization-ai,service_city,en-us,No,Yes,https://nrlc.ai/en-us/services/conversion-optimization-ai/memphis/,Yes,,PASS
https://nrlc.ai/en-us/services/technical-seo/plymouth/,en-us,UK,plymouth,technical-seo,service_city,en-gb,Yes,No,https://nrlc.ai/en-gb/services/technical-seo/plymouth/,Yes,"Locale mismatch; Not in sitemap",FAIL
https://nrlc.ai/es-es/services/ai-search-optimization/norwich/,es-es,UK,norwich,ai-search-optimization,service_city,en-gb,Yes,No,https://nrlc.ai/en-gb/services/ai-search-optimization/norwich/,Yes,"Locale mismatch; Not in sitemap",FAIL
https://nrlc.ai/en-gb/services/mobile-seo-ai/cambridge/,en-gb,UK,cambridge,mobile-seo-ai,service_city,en-gb,No,Yes,https://nrlc.ai/en-gb/services/mobile-seo-ai/cambridge/,Yes,,PASS
https://nrlc.ai/en-us/services/site-audits/jacksonville/,en-us,US,jacksonville,site-audits,service_city,en-us,No,Yes,https://nrlc.ai/en-us/services/site-audits/jacksonville/,Yes,,PASS
https://nrlc.ai/fr-fr/services/structured-data-ai/norwich/,fr-fr,UK,norwich,structured-data-ai,service_city,en-gb,Yes,No,https://nrlc.ai/en-gb/services/structured-data-ai/norwich/,No,"Locale mismatch; Not in sitemap; Canonical target not in sitemap",FAIL
https://nrlc.ai/fr-fr/services/conversion-optimization-ai/birmingham/,fr-fr,UK,birmingham,conversion-optimization-ai,service_city,en-gb,Yes,No,https://nrlc.ai/en-gb/services/conversion-optimization-ai/birmingham/,Yes,"Locale mismatch; Not in sitemap",FAIL
https://nrlc.ai/de-de/services/ecommerce-ai-seo/guelph/,de-de,US,guelph,ecommerce-ai-seo,service_city,en-us,Yes,No,https://nrlc.ai/en-us/services/ecommerce-ai-seo/guelph/,Yes,"Locale mismatch; Not in sitemap",FAIL
https://nrlc.ai/fr-fr/services/voice-search-optimization/kelowna/,fr-fr,US,kelowna,voice-search-optimization,service_city,en-us,Yes,No,https://nrlc.ai/en-us/services/voice-search-optimization/kelowna/,Yes,"Locale mismatch; Not in sitemap",FAIL
https://nrlc.ai/en-us/services/generative-seo/detroit/,en-us,US,detroit,generative-seo,service_city,en-us,No,Yes,https://nrlc.ai/en-us/services/generative-seo/detroit/,Yes,,PASS
https://nrlc.ai/en-gb/services/ai-search-optimization/oklahoma-city/,en-gb,US,oklahoma-city,ai-search-optimization,service_city,en-us,Yes,No,https://nrlc.ai/en-us/services/ai-search-optimization/oklahoma-city/,Yes,"Locale mismatch; Not in sitemap",FAIL
https://nrlc.ai/es-es/services/copilot-optimization/kawagoe/,es-es,US,kawagoe,copilot-optimization,service_city,en-us,Yes,No,https://nrlc.ai/en-us/services/copilot-optimization/kawagoe/,No,"Locale mismatch; Not in sitemap; Canonical target not in sitemap",FAIL
https://nrlc.ai/en-us/services/conversion-optimization-ai/kansas-city/,en-us,US,kansas-city,conversion-optimization-ai,service_city,en-us,No,Yes,https://nrlc.ai/en-us/services/conversion-optimization-ai/kansas-city/,Yes,,PASS
https://nrlc.ai/en-gb/services/training/birmingham/,en-gb,UK,birmingham,training,service_city,en-gb,No,Yes,https://nrlc.ai/en-gb/services/training/birmingham/,Yes,,PASS
https://nrlc.ai/en-us/services/entity-optimization-ai/abbotsford/,en-us,US,abbotsford,entity-optimization-ai,service_city,en-us,No,Yes,https://nrlc.ai/en-us/services/entity-optimization-ai/abbotsford/,Yes,,PASS
https://nrlc.ai/fr-fr/services/technical-seo/calgary/,fr-fr,US,calgary,technical-seo,service_city,en-us,Yes,No,https://nrlc.ai/en-us/services/technical-seo/calgary/,Yes,"Locale mismatch; Not in sitemap",FAIL
https://nrlc.ai/en-us/services/chatgpt-optimization/kansas-city/,en-us,US,kansas-city,chatgpt-optimization,service_city,en-us,No,Yes,https://nrlc.ai/en-us/services/chatgpt-optimization/kansas-city/,Yes,,PASS
https://nrlc.ai/en-us/services/entity-optimization-ai/nashville/,en-us,US,nashville,entity-optimization-ai,service_city,en-us,No,Yes,https://nrlc.ai/en-us/services/entity-optimization-ai/nashville/,Yes,,PASS
https://nrlc.ai/en-gb/services/ai-search-optimization/edinburgh/,en-gb,UK,edinburgh,ai-search-optimization,service_city,en-gb,No,Yes,https://nrlc.ai/en-gb/services/ai-search-optimization/edinburgh/,Yes,,PASS
https://nrlc.ai/en-us/services/verification-optimization-ai/jacksonville/,en-us,US,jacksonville,verification-optimization-ai,service_city,en-us,No,Yes,https://nrlc.ai/en-us/services/verification-optimization-ai/jacksonville/,Yes,,PASS
https://nrlc.ai/en-us/services/conversion-optimization-ai/columbus/,en-us,US,columbus,conversion-optimization-ai,service_city,en-us,No,Yes,https://nrlc.ai/en-us/services/conversion-optimization-ai/columbus/,Yes,,PASS
https://nrlc.ai/en-us/services/conversion-optimization-ai/new-orleans/,en-us,US,new-orleans,conversion-optimization-ai,service_city,en-us,No,Yes,https://nrlc.ai/en-us/services/conversion-optimization-ai/new-orleans/,Yes,,PASS
https://nrlc.ai/en-us/services/technical-seo/coventry/,en-us,UK,coventry,technical-seo,service_city,en-gb,Yes,No,https://nrlc.ai/en-gb/services/technical-seo/coventry/,Yes,"Locale mismatch; Not in sitemap",FAIL
https://nrlc.ai/en-us/services/agentic-seo/glasgow/,en-us,UK,glasgow,agentic-seo,service_city,en-gb,Yes,No,https://nrlc.ai/en-gb/services/agentic-seo/glasgow/,Yes,"Locale mismatch; Not in sitemap",FAIL
https://nrlc.ai/ko-kr/services/claude-optimization/huddersfield/,ko-kr,UK,huddersfield,claude-optimization,service_city,en-gb,Yes,No,https://nrlc.ai/en-gb/services/claude-optimization/huddersfield/,No,"Locale mismatch; Not in sitemap; Canonical target not in sitemap",FAIL
https://nrlc.ai/fr-fr/services/local-seo-ai/oldham/,fr-fr,UK,oldham,local-seo-ai,service_city,en-gb,Yes,No,https://nrlc.ai/en-gb/services/local-seo-ai/oldham/,Yes,"Locale mismatch; Not in sitemap",FAIL
https://nrlc.ai/de-de/services/agentic-seo/stoke-on-trent/,de-de,UK,stoke-on-trent,agentic-seo,service_city,en-gb,Yes,No,https://nrlc.ai/en-gb/services/agentic-seo/stoke-on-trent/,Yes,"Locale mismatch; Not in sitemap",FAIL
https://nrlc.ai/en-gb/services/ecommerce-ai-seo/huddersfield/,en-gb,UK,huddersfield,ecommerce-ai-seo,service_city,en-gb,No,Yes,https://nrlc.ai/en-gb/services/ecommerce-ai-seo/huddersfield/,Yes,,PASS
https://nrlc.ai/en-us/services/llm-optimization/singapore/,en-us,US,singapore,llm-optimization,service_city,en-us,No,Yes,https://nrlc.ai/en-us/services/llm-optimization/singapore/,Yes,,PASS
https://nrlc.ai/services/training/memphis/,none,US,memphis,training,service_city,en-us,No,No,https://nrlc.ai/en-us/services/training/memphis/,Yes,"Not in sitemap",FAIL
https://nrlc.ai/ko-kr/services/link-building-ai/southampton/,ko-kr,UK,southampton,link-building-ai,service_city,en-gb,Yes,No,https://nrlc.ai/en-gb/services/link-building-ai/southampton/,Yes,"Locale mismatch; Not in sitemap",FAIL
https://nrlc.ai/en-gb/services/conversion-optimization-ai/albuquerque/,en-gb,US,albuquerque,conversion-optimization-ai,service_city,en-us,Yes,No,https://nrlc.ai/en-us/services/conversion-optimization-ai/albuquerque/,Yes,"Locale mismatch; Not in sitemap",FAIL
https://nrlc.ai/en-us/services/multimodal-seo-ai/indianapolis/,en-us,US,indianapolis,multimodal-seo-ai,service_city,en-us,No,Yes,https://nrlc.ai/en-us/services/multimodal-seo-ai/indianapolis/,Yes,,PASS
https://nrlc.ai/services/conversion-optimization-ai/birmingham/,none,UK,birmingham,conversion-optimization-ai,service_city,en-gb,No,No,https://nrlc.ai/en-gb/services/conversion-optimization-ai/birmingham/,Yes,"Not in sitemap",FAIL
https://nrlc.ai/en-us/services/analytics/new-orleans/,en-us,US,new-orleans,analytics,service_city,en-us,No,Yes,https://nrlc.ai/en-us/services/analytics/new-orleans/,Yes,,PASS
https://nrlc.ai/en-us/services/international-seo/miami/,en-us,US,miami,international-seo,service_city,en-us,No,Yes,https://nrlc.ai/en-us/services/international-seo/miami/,Yes,,PASS
https://nrlc.ai/en-us/services/ai-citation-optimization/jacksonville/,en-us,US,jacksonville,ai-citation-optimization,service_city,en-us,No,No,https://nrlc.ai/en-us/services/ai-citation-optimization/jacksonville/,No,"Not in sitemap",FAIL
https://nrlc.ai/ko-kr/services/authority-optimization-ai/norwich/,ko-kr,UK,norwich,authority-optimization-ai,service_city,en-gb,Yes,No,https://nrlc.ai/en-gb/services/authority-optimization-ai/norwich/,No,"Locale mismatch; Not in sitemap; Canonical target not in sitemap",FAIL
https://nrlc.ai/services/international-seo/singapore/,none,US,singapore,international-seo,service_city,en-us,No,No,https://nrlc.ai/en-us/services/international-seo/singapore/,Yes,"Not in sitemap",FAIL
https://nrlc.ai/es-es/services/copilot-optimization/busan/,es-es,US,busan,copilot-optimization,service_city,en-us,Yes,No,https://nrlc.ai/en-us/services/copilot-optimization/busan/,No,"Locale mismatch; Not in sitemap; Canonical target not in sitemap",FAIL
https://nrlc.ai/en-gb/services/relevance-optimization-ai/oshawa/,en-gb,US,oshawa,relevance-optimization-ai,service_city,en-us,Yes,No,https://nrlc.ai/en-us/services/relevance-optimization-ai/oshawa/,No,"Locale mismatch; Not in sitemap; Canonical target not in sitemap",FAIL
https://nrlc.ai/ko-kr/services/perplexity-optimization/stoke-on-trent/,ko-kr,UK,stoke-on-trent,perplexity-optimization,service_city,en-gb,Yes,No,https://nrlc.ai/en-gb/services/perplexity-optimization/stoke-on-trent/,Yes,"Locale mismatch; Not in sitemap",FAIL
https://nrlc.ai/es-es/services/training/manchester/,es-es,UK,manchester,training,service_city,en-gb,Yes,No,https://nrlc.ai/en-gb/services/training/manchester/,Yes,"Locale mismatch; Not in sitemap",FAIL
https://nrlc.ai/en-us/services/b2b-seo-ai/sayama/,en-us,US,sayama,b2b-seo-ai,service_city,en-us,No,Yes,https://nrlc.ai/en-us/services/b2b-seo-ai/sayama/,Yes,,PASS
https://nrlc.ai/en-gb/services/site-audits/sudbury/,en-gb,UK,sudbury,site-audits,service_city,en-gb,No,Yes,https://nrlc.ai/en-gb/services/site-audits/sudbury/,Yes,,PASS
https://nrlc.ai/en-us/services/,en-us,Global,,,other,,No,Yes,https://nrlc.ai/en-us/services/,Yes,,PASS
https://nrlc.ai/en-us/services/mobile-seo-ai/new-orleans/,en-us,US,new-orleans,mobile-seo-ai,service_city,en-us,No,Yes,https://nrlc.ai/en-us/services/mobile-seo-ai/new-orleans/,Yes,,PASS
https://nrlc.ai/en-us/services/llm-content-strategy/halifax/,en-us,UK,halifax,llm-content-strategy,service_city,en-gb,Yes,No,https://nrlc.ai/en-gb/services/llm-content-strategy/halifax/,No,"Locale mismatch; Not in sitemap; Canonical target not in sitemap",FAIL
https://nrlc.ai/de-de/services/technical-seo/plymouth/,de-de,UK,plymouth,technical-seo,service_city,en-gb,Yes,No,https://nrlc.ai/en-gb/services/technical-seo/plymouth/,Yes,"Locale mismatch; Not in sitemap",FAIL
https://nrlc.ai/fr-fr/services/training/norwich/,fr-fr,UK,norwich,training,service_city,en-gb,Yes,No,https://nrlc.ai/en-gb/services/training/norwich/,Yes,"Locale mismatch; Not in sitemap",FAIL
http://nrlc.ai/services/technical-seo/derby/,none,UK,derby,technical-seo,service_city,en-gb,No,No,https://nrlc.ai/en-gb/services/technical-seo/derby/,Yes,"Not in sitemap",FAIL
https://nrlc.ai/en-gb/services/technical-audit-ai/hull/,en-gb,UK,hull,technical-audit-ai,service_city,en-gb,No,Yes,https://nrlc.ai/en-gb/services/technical-audit-ai/hull/,Yes,,PASS
https://nrlc.ai/en-us/services/voice-search-optimization/stockport/,en-us,UK,stockport,voice-search-optimization,service_city,en-gb,Yes,No,https://nrlc.ai/en-gb/services/voice-search-optimization/stockport/,Yes,"Locale mismatch; Not in sitemap",FAIL
https://nrlc.ai/es-es/services/conversational-seo-ai/oldham/,es-es,UK,oldham,conversational-seo-ai,service_city,en-gb,Yes,No,https://nrlc.ai/en-gb/services/conversational-seo-ai/oldham/,Yes,"Locale mismatch; Not in sitemap",FAIL
https://nrlc.ai/de-de/services/intent-optimization-ai/southport/,de-de,UK,southport,intent-optimization-ai,service_city,en-gb,Yes,No,https://nrlc.ai/en-gb/services/intent-optimization-ai/southport/,No,"Locale mismatch; Not in sitemap; Canonical target not in sitemap",FAIL
https://nrlc.ai/en-us/services/generative-seo/ottawa/,en-us,US,ottawa,generative-seo,service_city,en-us,No,Yes,https://nrlc.ai/en-us/services/generative-seo/ottawa/,Yes,,PASS
https://nrlc.ai/ko-kr/services/claude-optimization/nottingham/,ko-kr,UK,nottingham,claude-optimization,service_city,en-gb,Yes,No,https://nrlc.ai/en-gb/services/claude-optimization/nottingham/,No,"Locale mismatch; Not in sitemap; Canonical target not in sitemap",FAIL
https://nrlc.ai/en-us/services/technical-audit-ai/nottingham/,en-us,UK,nottingham,technical-audit-ai,service_city,en-gb,Yes,No,https://nrlc.ai/en-gb/services/technical-audit-ai/nottingham/,Yes,"Locale mismatch; Not in sitemap",FAIL
https://nrlc.ai/es-es/services/conversational-seo-ai/oakland/,es-es,US,oakland,conversational-seo-ai,service_city,en-us,Yes,No,https://nrlc.ai/en-us/services/conversational-seo-ai/oakland/,Yes,"Locale mismatch; Not in sitemap",FAIL
https://nrlc.ai/en-us/services/perplexity-optimization/abbotsford/,en-us,US,abbotsford,perplexity-optimization,service_city,en-us,No,Yes,https://nrlc.ai/en-us/services/perplexity-optimization/abbotsford/,Yes,,PASS
https://nrlc.ai/services/copilot-optimization/chicago/,none,US,chicago,copilot-optimization,service_city,en-us,No,No,https://nrlc.ai/en-us/services/copilot-optimization/chicago/,No,"Not in sitemap",FAIL
https://nrlc.ai/ko-kr/services/ai-search-optimization/bristol/,ko-kr,UK,bristol,ai-search-optimization,service_city,en-gb,Yes,No,https://nrlc.ai/en-gb/services/ai-search-optimization/bristol/,Yes,"Locale mismatch; Not in sitemap",FAIL
https://nrlc.ai/ko-kr/services/claude-optimization/san-francisco/,ko-kr,US,san-francisco,claude-optimization,service_city,en-us,Yes,No,https://nrlc.ai/en-us/services/claude-optimization/san-francisco/,No,"Locale mismatch; Not in sitemap; Canonical target not in sitemap",FAIL
https://nrlc.ai/en-us/services/retrieval-optimization-ai/southampton/,en-us,UK,southampton,retrieval-optimization-ai,service_city,en-gb,Yes,No,https://nrlc.ai/en-gb/services/retrieval-optimization-ai/southampton/,No,"Locale mismatch; Not in sitemap; Canonical target not in sitemap",FAIL
https://nrlc.ai/en-us/services/ai-search-optimization/kansas-city/,en-us,US,kansas-city,ai-search-optimization,service_city,en-us,No,Yes,https://nrlc.ai/en-us/services/ai-search-optimization/kansas-city/,Yes,,PASS
https://nrlc.ai/en-us/services/conversion-optimization-ai/nashville/,en-us,US,nashville,conversion-optimization-ai,service_city,en-us,No,Yes,https://nrlc.ai/en-us/services/conversion-optimization-ai/nashville/,Yes,,PASS
https://nrlc.ai/en-us/services/analytics/charlotte/,en-us,US,charlotte,analytics,service_city,en-us,No,Yes,https://nrlc.ai/en-us/services/analytics/charlotte/,Yes,,PASS
https://nrlc.ai/en-gb/services/ai-citation-optimization/nottingham/,en-gb,UK,nottingham,ai-citation-optimization,service_city,en-gb,No,No,https://nrlc.ai/en-gb/services/ai-citation-optimization/nottingham/,No,"Not in sitemap",FAIL
https://nrlc.ai/fr-fr/services/agentic-seo/indianapolis/,fr-fr,US,indianapolis,agentic-seo,service_city,en-us,Yes,No,https://nrlc.ai/en-us/services/agentic-seo/indianapolis/,Yes,"Locale mismatch; Not in sitemap",FAIL
https://nrlc.ai/services/topic-modeling-ai/middlesbrough/,none,UK,middlesbrough,topic-modeling-ai,service_city,en-gb,No,No,https://nrlc.ai/en-gb/services/topic-modeling-ai/middlesbrough/,No,"Not in sitemap",FAIL
https://nrlc.ai/en-us/services/ai-search-optimization/chicago/,en-us,US,chicago,ai-search-optimization,service_city,en-us,No,Yes,https://nrlc.ai/en-us/services/ai-search-optimization/chicago/,Yes,,PASS
https://nrlc.ai/en-gb/services/local-seo-ai/stockport/,en-gb,UK,stockport,local-seo-ai,service_city,en-gb,No,Yes,https://nrlc.ai/en-gb/services/local-seo-ai/stockport/,Yes,,PASS
https://nrlc.ai/en-us/services/perplexity-optimization/newcastle/,en-us,UK,newcastle,perplexity-optimization,service_city,en-gb,Yes,No,https://nrlc.ai/en-gb/services/perplexity-optimization/newcastle/,Yes,"Locale mismatch; Not in sitemap",FAIL
https://nrlc.ai/es-es/services/site-audits/hull/,es-es,UK,hull,site-audits,service_city,en-gb,Yes,No,https://nrlc.ai/en-gb/services/site-audits/hull/,Yes,"Locale mismatch; Not in sitemap",FAIL
https://nrlc.ai/services/llm-seeding/,none,Global,,llm-seeding,service,,No,No,https://nrlc.ai/services/llm-seeding/,No,,PASS
https://nrlc.ai/en-us/services/llm-optimization/tulsa/,en-us,US,tulsa,llm-optimization,service_city,en-us,No,Yes,https://nrlc.ai/en-us/services/llm-optimization/tulsa/,Yes,,PASS
https://nrlc.ai/en-us/services/conversion-optimization-ai/windsor/,en-us,US,windsor,conversion-optimization-ai,service_city,en-us,No,Yes,https://nrlc.ai/en-us/services/conversion-optimization-ai/windsor/,Yes,,PASS
https://nrlc.ai/de-de/services/training/kansas-city/,de-de,US,kansas-city,training,service_city,en-us,Yes,No,https://nrlc.ai/en-us/services/training/kansas-city/,Yes,"Locale mismatch; Not in sitemap",FAIL
https://nrlc.ai/en-us/services/claude-optimization/guelph/,en-us,US,guelph,claude-optimization,service_city,en-us,No,No,https://nrlc.ai/en-us/services/claude-optimization/guelph/,No,"Not in sitemap",FAIL
https://nrlc.ai/en-us/services/link-building-ai/kelowna/,en-us,US,kelowna,link-building-ai,service_city,en-us,No,Yes,https://nrlc.ai/en-us/services/link-building-ai/kelowna/,Yes,,PASS
https://nrlc.ai/en-us/services/ai-overviews-optimization/nashville/,en-us,US,nashville,ai-overviews-optimization,service_city,en-us,No,Yes,https://nrlc.ai/en-us/services/ai-overviews-optimization/nashville/,Yes,,PASS
https://nrlc.ai/en-us/services/conversion-optimization-ai/calgary/,en-us,US,calgary,conversion-optimization-ai,service_city,en-us,No,Yes,https://nrlc.ai/en-us/services/conversion-optimization-ai/calgary/,Yes,,PASS
https://nrlc.ai/en-us/services/mobile-seo-ai/omaha/,en-us,US,omaha,mobile-seo-ai,service_city,en-us,No,Yes,https://nrlc.ai/en-us/services/mobile-seo-ai/omaha/,Yes,,PASS
https://nrlc.ai/services/explainability-optimization-ai/singapore/,none,US,singapore,explainability-optimization-ai,service_city,en-us,No,No,https://nrlc.ai/en-us/services/explainability-optimization-ai/singapore/,No,"Not in sitemap",FAIL
https://nrlc.ai/es-es/services/ai-search-optimization/glasgow/,es-es,UK,glasgow,ai-search-optimization,service_city,en-gb,Yes,No,https://nrlc.ai/en-gb/services/ai-search-optimization/glasgow/,Yes,"Locale mismatch; Not in sitemap",FAIL
https://nrlc.ai/en-gb/services/training/philadelphia/,en-gb,US,philadelphia,training,service_city,en-us,Yes,No,https://nrlc.ai/en-us/services/training/philadelphia/,Yes,"Locale mismatch; Not in sitemap",FAIL
https://nrlc.ai/en-us/services/ecommerce-ai-seo/ottawa/,en-us,US,ottawa,ecommerce-ai-seo,service_city,en-us,No,Yes,https://nrlc.ai/en-us/services/ecommerce-ai-seo/ottawa/,Yes,,PASS
https://nrlc.ai/services/local-seo-ai/middlesbrough/,none,UK,middlesbrough,local-seo-ai,service_city,en-gb,No,No,https://nrlc.ai/en-gb/services/local-seo-ai/middlesbrough/,Yes,"Not in sitemap",FAIL
https://nrlc.ai/fr-fr/services/technical-seo/plymouth/,fr-fr,UK,plymouth,technical-seo,service_city,en-gb,Yes,No,https://nrlc.ai/en-gb/services/technical-seo/plymouth/,Yes,"Locale mismatch; Not in sitemap",FAIL
https://nrlc.ai/en-gb/services/technical-seo/northampton/,en-gb,UK,northampton,technical-seo,service_city,en-gb,No,Yes,https://nrlc.ai/en-gb/services/technical-seo/northampton/,Yes,,PASS
https://nrlc.ai/es-es/services/international-seo/oakland/,es-es,US,oakland,international-seo,service_city,en-us,Yes,No,https://nrlc.ai/en-us/services/international-seo/oakland/,Yes,"Locale mismatch; Not in sitemap",FAIL
https://nrlc.ai/en-us/services/llm-seeding/jacksonville/,en-us,US,jacksonville,llm-seeding,service_city,en-us,No,Yes,https://nrlc.ai/en-us/services/llm-seeding/jacksonville/,Yes,,PASS
https://nrlc.ai/ko-kr/services/ai-overviews-optimization/cambridge/,ko-kr,UK,cambridge,ai-overviews-optimization,service_city,en-gb,Yes,No,https://nrlc.ai/en-gb/services/ai-overviews-optimization/cambridge/,Yes,"Locale mismatch; Not in sitemap",FAIL
https://nrlc.ai/en-us/services/analytics/glasgow/,en-us,UK,glasgow,analytics,service_city,en-gb,Yes,No,https://nrlc.ai/en-gb/services/analytics/glasgow/,Yes,"Locale mismatch; Not in sitemap",FAIL
https://nrlc.ai/en-us/services/competitor-analysis-ai/colorado-springs/,en-us,US,colorado-springs,competitor-analysis-ai,service_city,en-us,No,Yes,https://nrlc.ai/en-us/services/competitor-analysis-ai/colorado-springs/,Yes,,PASS
https://nrlc.ai/en-us/services/claude-optimization/london/,en-us,UK,london,claude-optimization,service_city,en-gb,Yes,No,https://nrlc.ai/en-gb/services/claude-optimization/london/,No,"Locale mismatch; Not in sitemap; Canonical target not in sitemap",FAIL
https://nrlc.ai/en-gb/services/conversion-optimization-ai/omaha/,en-gb,US,omaha,conversion-optimization-ai,service_city,en-us,Yes,No,https://nrlc.ai/en-us/services/conversion-optimization-ai/omaha/,Yes,"Locale mismatch; Not in sitemap",FAIL
https://nrlc.ai/services/ai-search-optimization/raleigh/,none,US,raleigh,ai-search-optimization,service_city,en-us,No,No,https://nrlc.ai/en-us/services/ai-search-optimization/raleigh/,Yes,"Not in sitemap",FAIL
https://nrlc.ai/en-us/services/claude-optimization/derby/,en-us,UK,derby,claude-optimization,service_city,en-gb,Yes,No,https://nrlc.ai/en-gb/services/claude-optimization/derby/,No,"Locale mismatch; Not in sitemap; Canonical target not in sitemap",FAIL
https://nrlc.ai/en-us/services/ranking-optimization-ai/arlington/,en-us,US,arlington,ranking-optimization-ai,service_city,en-us,No,No,https://nrlc.ai/en-us/services/ranking-optimization-ai/arlington/,No,"Not in sitemap",FAIL
https://nrlc.ai/en-us/services/b2b-seo-ai/indianapolis/,en-us,US,indianapolis,b2b-seo-ai,service_city,en-us,No,Yes,https://nrlc.ai/en-us/services/b2b-seo-ai/indianapolis/,Yes,,PASS
https://nrlc.ai/ko-kr/services/recommendation-ai/southport/,ko-kr,UK,southport,recommendation-ai,service_city,en-gb,Yes,No,https://nrlc.ai/en-gb/services/recommendation-ai/southport/,No,"Locale mismatch; Not in sitemap; Canonical target not in sitemap",FAIL
https://nrlc.ai/en-us/services/chatgpt-optimization/london/,en-us,UK,london,chatgpt-optimization,service_city,en-gb,Yes,No,https://nrlc.ai/en-gb/services/chatgpt-optimization/london/,Yes,"Locale mismatch; Not in sitemap",FAIL
https://nrlc.ai/en-gb/services/ai-seo-norwich/,en-gb,Global,,ai-seo-norwich,service,,No,No,https://nrlc.ai/en-gb/services/ai-seo-norwich/,No,,PASS
https://nrlc.ai/en-us/services/multimodal-seo-ai/glasgow/,en-us,UK,glasgow,multimodal-seo-ai,service_city,en-gb,Yes,No,https://nrlc.ai/en-gb/services/multimodal-seo-ai/glasgow/,Yes,"Locale mismatch; Not in sitemap",FAIL
https://nrlc.ai/es-es/services/generative-seo/hull/,es-es,UK,hull,generative-seo,service_city,en-gb,Yes,No,https://nrlc.ai/en-gb/services/generative-seo/hull/,Yes,"Locale mismatch; Not in sitemap",FAIL
https://nrlc.ai/en-us/services/llm-content-strategy/jacksonville/,en-us,US,jacksonville,llm-content-strategy,service_city,en-us,No,No,https://nrlc.ai/en-us/services/llm-content-strategy/jacksonville/,No,"Not in sitemap",FAIL
https://nrlc.ai/de-de/services/local-seo-ai/oldham/,de-de,UK,oldham,local-seo-ai,service_city,en-gb,Yes,No,https://nrlc.ai/en-gb/services/local-seo-ai/oldham/,Yes,"Locale mismatch; Not in sitemap",FAIL
https://nrlc.ai/services/generative-seo/middlesbrough/,none,UK,middlesbrough,generative-seo,service_city,en-gb,No,No,https://nrlc.ai/en-gb/services/generative-seo/middlesbrough/,Yes,"Not in sitemap",FAIL
