URL,"Last Crawled","Issue Type","Canonical URL",Action,Status
https://nrlc.ai/de-de/services/transparency-optimization-ai/hwasong/,2025-12-16,other,https://nrlc.ai/de-de/services/transparency-optimization-ai/hwasong/,investigate,needs_fix
https://nrlc.ai/en-gb/services/freshness-optimization-ai/sejong/,2025-12-16,other,https://nrlc.ai/en-gb/services/freshness-optimization-ai/sejong/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/freshness-optimization-ai/sejong/,2025-12-16,other,https://nrlc.ai/ko-kr/services/freshness-optimization-ai/sejong/,investigate,needs_fix
https://nrlc.ai/en-gb/services/conversion-optimization-ai/kuki/,2025-12-16,other,https://nrlc.ai/en-gb/services/conversion-optimization-ai/kuki/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/conversion-optimization-ai/kuki/,2025-12-16,other,https://nrlc.ai/fr-fr/services/conversion-optimization-ai/kuki/,investigate,needs_fix
https://nrlc.ai/es-es/services/schema-markup-ai/bucheon/,2025-12-16,other,https://nrlc.ai/es-es/services/schema-markup-ai/bucheon/,investigate,needs_fix
https://nrlc.ai/es-es/services/international-seo/vancouver/,2025-12-16,other,https://nrlc.ai/es-es/services/international-seo/vancouver/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/international-seo/vancouver/,2025-12-16,other,https://nrlc.ai/fr-fr/services/international-seo/vancouver/,investigate,needs_fix
https://nrlc.ai/en-gb/services/ai-citation-optimization/matsuyama/,2025-12-16,other,https://nrlc.ai/en-gb/services/ai-citation-optimization/matsuyama/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/ai-citation-optimization/matsuyama/,2025-12-16,other,https://nrlc.ai/fr-fr/services/ai-citation-optimization/matsuyama/,investigate,needs_fix
https://nrlc.ai/es-es/services/claude-optimization/liverpool/,2025-12-16,other,https://nrlc.ai/es-es/services/claude-optimization/liverpool/,investigate,needs_fix
https://nrlc.ai/es-es/services/local-seo-ai/liverpool/,2025-12-16,other,https://nrlc.ai/es-es/services/local-seo-ai/liverpool/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/local-seo-ai/liverpool/,2025-12-16,other,https://nrlc.ai/fr-fr/services/local-seo-ai/liverpool/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/personalization-ai/souka/,2025-12-16,other,https://nrlc.ai/fr-fr/services/personalization-ai/souka/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/personalization-ai/souka/,2025-12-16,other,https://nrlc.ai/ko-kr/services/personalization-ai/souka/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/technical-audit-ai/warabi/,2025-12-16,other,https://nrlc.ai/fr-fr/services/technical-audit-ai/warabi/,investigate,needs_fix
https://nrlc.ai/en-gb/services/copilot-optimization/nottingham/,2025-12-16,other,https://nrlc.ai/en-gb/services/copilot-optimization/nottingham/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/generative-seo/nottingham/,2025-12-16,other,https://nrlc.ai/fr-fr/services/generative-seo/nottingham/,investigate,needs_fix
https://nrlc.ai/en-gb/services/verification-optimization-ai/niiza/,2025-12-16,other,https://nrlc.ai/en-gb/services/verification-optimization-ai/niiza/,investigate,needs_fix
https://nrlc.ai/es-es/services/personalization-ai/toronto/,2025-12-16,other,https://nrlc.ai/es-es/services/personalization-ai/toronto/,investigate,needs_fix
https://nrlc.ai/es-es/services/multimodal-seo-ai/warabi/,2025-12-16,other,https://nrlc.ai/es-es/services/multimodal-seo-ai/warabi/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/transparency-optimization-ai/montreal/,2025-12-16,other,https://nrlc.ai/ko-kr/services/transparency-optimization-ai/montreal/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/relevance-optimization-ai/kagoshima/,2025-12-16,other,https://nrlc.ai/ko-kr/services/relevance-optimization-ai/kagoshima/,investigate,needs_fix
https://nrlc.ai/es-es/services/link-building-ai/mesa/,2025-12-16,other,https://nrlc.ai/es-es/services/link-building-ai/mesa/,investigate,needs_fix
https://nrlc.ai/de-de/services/voice-search-optimization/chicago/,2025-12-16,other,https://nrlc.ai/de-de/services/voice-search-optimization/chicago/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/transparency-optimization-ai/san-diego/,2025-12-16,other,https://nrlc.ai/ko-kr/services/transparency-optimization-ai/san-diego/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/llm-seeding/vancouver/,2025-12-16,other,https://nrlc.ai/fr-fr/services/llm-seeding/vancouver/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/retrieval-optimization-ai/new-orleans/,2025-12-16,other,https://nrlc.ai/ko-kr/services/retrieval-optimization-ai/new-orleans/,investigate,needs_fix
https://nrlc.ai/es-es/services/analytics/wako/,2025-12-16,other,https://nrlc.ai/es-es/services/analytics/wako/,investigate,needs_fix
https://nrlc.ai/es-es/services/b2b-seo-ai/indianapolis/,2025-12-16,other,https://nrlc.ai/es-es/services/b2b-seo-ai/indianapolis/,investigate,needs_fix
https://nrlc.ai/es-es/services/ranking-optimization-ai/sudbury/,2025-12-16,other,https://nrlc.ai/es-es/services/ranking-optimization-ai/sudbury/,investigate,needs_fix
https://nrlc.ai/en-gb/services/entity-recognition-ai/seattle/,2025-12-16,other,https://nrlc.ai/en-gb/services/entity-recognition-ai/seattle/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/content-optimization-ai/warabi/,2025-12-16,other,https://nrlc.ai/ko-kr/services/content-optimization-ai/warabi/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/analytics/baltimore/,2025-12-16,other,https://nrlc.ai/ko-kr/services/analytics/baltimore/,investigate,needs_fix
https://nrlc.ai/de-de/services/training/daejeon/,2025-12-16,other,https://nrlc.ai/de-de/services/training/daejeon/,investigate,needs_fix
https://nrlc.ai/de-de/services/personalization-ai/koshigaya/,2025-12-16,other,https://nrlc.ai/de-de/services/personalization-ai/koshigaya/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/ai-overviews-optimization/yashio/,2025-12-16,other,https://nrlc.ai/fr-fr/services/ai-overviews-optimization/yashio/,investigate,needs_fix
https://nrlc.ai/es-es/services/link-building-ai/barrie/,2025-12-16,other,https://nrlc.ai/es-es/services/link-building-ai/barrie/,investigate,needs_fix
https://nrlc.ai/es-es/services/contextual-seo-ai/derby/,2025-12-16,other,https://nrlc.ai/es-es/services/contextual-seo-ai/derby/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/featured-snippets-ai/derby/,2025-12-16,other,https://nrlc.ai/fr-fr/services/featured-snippets-ai/derby/,investigate,needs_fix
https://nrlc.ai/en-gb/services/local-seo-ai/san-diego/,2025-12-16,other,https://nrlc.ai/en-gb/services/local-seo-ai/san-diego/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/local-seo-ai/san-diego/,2025-12-16,other,https://nrlc.ai/ko-kr/services/local-seo-ai/san-diego/,investigate,needs_fix
https://nrlc.ai/en-us/services/transparency-optimization-ai/wolverhampton/,2025-12-16,other,https://nrlc.ai/en-us/services/transparency-optimization-ai/wolverhampton/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/technical-seo/kitakyushu/,2025-12-16,other,https://nrlc.ai/ko-kr/services/technical-seo/kitakyushu/,investigate,needs_fix
https://nrlc.ai/es-es/services/topic-modeling-ai/halifax/,2025-12-16,other,https://nrlc.ai/es-es/services/topic-modeling-ai/halifax/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/authority-optimization-ai/halifax/,2025-12-16,other,https://nrlc.ai/ko-kr/services/authority-optimization-ai/halifax/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/analytics/shizuoka/,2025-12-16,other,https://nrlc.ai/fr-fr/services/analytics/shizuoka/,investigate,needs_fix
https://nrlc.ai/es-es/services/analytics/southampton/,2025-12-16,other,https://nrlc.ai/es-es/services/analytics/southampton/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/topic-modeling-ai/southampton/,2025-12-16,other,https://nrlc.ai/fr-fr/services/topic-modeling-ai/southampton/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/b2b-seo-ai/southampton/,2025-12-16,other,https://nrlc.ai/ko-kr/services/b2b-seo-ai/southampton/,investigate,needs_fix
https://nrlc.ai/en-gb/services/competitor-analysis-ai/peterborough/,2025-12-16,other,https://nrlc.ai/en-gb/services/competitor-analysis-ai/peterborough/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/perplexity-optimization/peterborough/,2025-12-16,other,https://nrlc.ai/ko-kr/services/perplexity-optimization/peterborough/,investigate,needs_fix
https://nrlc.ai/de-de/services/voice-search-optimization/kounosu/,2025-12-16,other,https://nrlc.ai/de-de/services/voice-search-optimization/kounosu/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/training/sapporo/,2025-12-16,other,https://nrlc.ai/ko-kr/services/training/sapporo/,investigate,needs_fix
https://nrlc.ai/en-gb/services/conversion-optimization-ai/yashio/,2025-12-16,other,https://nrlc.ai/en-gb/services/conversion-optimization-ai/yashio/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/knowledge-graph-ai/busan/,2025-12-16,other,https://nrlc.ai/ko-kr/services/knowledge-graph-ai/busan/,investigate,needs_fix
https://nrlc.ai/es-es/services/knowledge-graph-ai/kumagaya/,2025-12-16,other,https://nrlc.ai/es-es/services/knowledge-graph-ai/kumagaya/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/llm-seeding/phoenix/,2025-12-16,other,https://nrlc.ai/fr-fr/services/llm-seeding/phoenix/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/explainability-optimization-ai/abbotsford/,2025-12-16,other,https://nrlc.ai/fr-fr/services/explainability-optimization-ai/abbotsford/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/explainability-optimization-ai/abbotsford/,2025-12-16,other,https://nrlc.ai/ko-kr/services/explainability-optimization-ai/abbotsford/,investigate,needs_fix
http://nrlc.ai/en-gb/services/explainability-optimization-ai/warabi/,2025-12-16,http_instead_of_https,https://nrlc.ai/en-gb/services/explainability-optimization-ai/warabi/,redirect_301_https,needs_fix
https://nrlc.ai/en-gb/services/explainability-optimization-ai/warabi/,2025-12-16,other,https://nrlc.ai/en-gb/services/explainability-optimization-ai/warabi/,investigate,needs_fix
http://nrlc.ai/en-us/services/technical-seo/whitehorse/,2025-12-16,http_instead_of_https,https://nrlc.ai/en-us/services/technical-seo/whitehorse/,redirect_301_https,needs_fix
https://nrlc.ai/de-de/services/topic-modeling-ai/new-york/,2025-12-16,other,https://nrlc.ai/de-de/services/topic-modeling-ai/new-york/,investigate,needs_fix
https://nrlc.ai/es-es/services/schema-markup-ai/new-york/,2025-12-16,other,https://nrlc.ai/es-es/services/schema-markup-ai/new-york/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/verification-optimization-ai/otsu/,2025-12-16,other,https://nrlc.ai/ko-kr/services/verification-optimization-ai/otsu/,investigate,needs_fix
https://nrlc.ai/de-de/services/recommendation-ai/cardiff/,2025-12-16,other,https://nrlc.ai/de-de/services/recommendation-ai/cardiff/,investigate,needs_fix
https://nrlc.ai/es-es/services/intent-optimization-ai/cardiff/,2025-12-16,other,https://nrlc.ai/es-es/services/intent-optimization-ai/cardiff/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/verification-optimization-ai/windsor/,2025-12-16,other,https://nrlc.ai/ko-kr/services/verification-optimization-ai/windsor/,investigate,needs_fix
https://nrlc.ai/de-de/services/semantic-seo-ai/southport/,2025-12-16,other,https://nrlc.ai/de-de/services/semantic-seo-ai/southport/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/ai-citation-optimization/southport/,2025-12-16,other,https://nrlc.ai/fr-fr/services/ai-citation-optimization/southport/,investigate,needs_fix
https://nrlc.ai/es-es/services/schema-markup-ai/fukuoka/,2025-12-16,other,https://nrlc.ai/es-es/services/schema-markup-ai/fukuoka/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/structured-data-ai/milwaukee/,2025-12-16,other,https://nrlc.ai/fr-fr/services/structured-data-ai/milwaukee/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/retrieval-optimization-ai/fukuoka/,2025-12-16,other,https://nrlc.ai/ko-kr/services/retrieval-optimization-ai/fukuoka/,investigate,needs_fix
https://nrlc.ai/services/multimodal-seo-ai/singapore/,2025-12-16,missing_locale_prefix,https://nrlc.ai/en-us/services/multimodal-seo-ai/singapore/,redirect_301_locale,needs_fix
https://nrlc.ai/de-de/services/chatgpt-optimization/leeds/,2025-12-16,other,https://nrlc.ai/de-de/services/chatgpt-optimization/leeds/,investigate,needs_fix
https://nrlc.ai/services/entity-optimization-ai/leeds/,2025-12-16,missing_locale_prefix,https://nrlc.ai/en-gb/services/local-seo-ai/leeds/,redirect_301_locale,needs_fix
https://nrlc.ai/services/voice-search-optimization/daegu/,2025-12-16,missing_locale_prefix,https://nrlc.ai/en-us/services/voice-search-optimization/daegu/,redirect_301_locale,needs_fix
https://nrlc.ai/de-de/services/competitor-analysis-ai/iruma/,2025-12-16,other,https://nrlc.ai/de-de/services/competitor-analysis-ai/iruma/,investigate,needs_fix
https://nrlc.ai/es-es/services/retrieval-optimization-ai/quebec-city/,2025-12-16,other,https://nrlc.ai/es-es/services/retrieval-optimization-ai/quebec-city/,investigate,needs_fix
https://nrlc.ai/de-de/services/recommendation-ai/kasukabe/,2025-12-16,other,https://nrlc.ai/de-de/services/recommendation-ai/kasukabe/,investigate,needs_fix
https://nrlc.ai/en-gb/services/claude-optimization/montreal/,2025-12-16,other,https://nrlc.ai/en-gb/services/claude-optimization/montreal/,investigate,needs_fix
https://nrlc.ai/en-us/services/training/stockport/,2025-12-16,other,https://nrlc.ai/en-us/services/training/stockport/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/freshness-optimization-ai/stockport/,2025-12-16,other,https://nrlc.ai/ko-kr/services/freshness-optimization-ai/stockport/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/transparency-optimization-ai/stockport/,2025-12-16,other,https://nrlc.ai/ko-kr/services/transparency-optimization-ai/stockport/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/llm-optimization/suwon/,2025-12-16,other,https://nrlc.ai/ko-kr/services/llm-optimization/suwon/,investigate,needs_fix
https://nrlc.ai/es-es/services/ranking-optimization-ai/nishinomiya/,2025-12-16,other,https://nrlc.ai/es-es/services/ranking-optimization-ai/nishinomiya/,investigate,needs_fix
https://nrlc.ai/services/retrieval-optimization-ai/oklahoma-city/,2025-12-16,missing_locale_prefix,https://nrlc.ai/en-us/services/retrieval-optimization-ai/oklahoma-city/,redirect_301_locale,needs_fix
https://nrlc.ai/services/claude-optimization/oshawa/,2025-12-16,missing_locale_prefix,https://nrlc.ai/en-us/services/claude-optimization/oshawa/,redirect_301_locale,needs_fix
https://nrlc.ai/es-es/services/technical-seo/raleigh/,2025-12-16,other,https://nrlc.ai/es-es/services/technical-seo/raleigh/,investigate,needs_fix
https://nrlc.ai/services/local-seo-ai/whitehorse/,2025-12-16,missing_locale_prefix,https://nrlc.ai/en-us/services/local-seo-ai/whitehorse/,redirect_301_locale,needs_fix
http://nrlc.ai/de-de/services/bard-optimization/busan/,2025-12-16,http_instead_of_https,https://nrlc.ai/de-de/services/bard-optimization/busan/,redirect_301_https,needs_fix
https://nrlc.ai/de-de/services/bard-optimization/busan/,2025-12-16,other,https://nrlc.ai/de-de/services/bard-optimization/busan/,investigate,needs_fix
https://nrlc.ai/services/ai-citation-optimization/ottawa/,2025-12-16,missing_locale_prefix,https://nrlc.ai/en-us/services/ai-citation-optimization/ottawa/,redirect_301_locale,needs_fix
http://nrlc.ai/en-gb/services/schema-markup-ai/kawasaki/,2025-12-16,http_instead_of_https,https://nrlc.ai/en-gb/services/schema-markup-ai/kawasaki/,redirect_301_https,needs_fix
https://nrlc.ai/en-gb/services/schema-markup-ai/kawasaki/,2025-12-16,other,https://nrlc.ai/en-gb/services/schema-markup-ai/kawasaki/,investigate,needs_fix
http://nrlc.ai/en-gb/services/training/plymouth/,2025-12-16,http_instead_of_https,https://nrlc.ai/en-gb/services/training/plymouth/,redirect_301_https,needs_fix
https://nrlc.ai/en-gb/services/training/plymouth/,2025-12-16,other,https://nrlc.ai/en-gb/services/training/plymouth/,investigate,needs_fix
https://nrlc.ai/es-es/services/trust-optimization-ai/plymouth/,2025-12-16,other,https://nrlc.ai/es-es/services/trust-optimization-ai/plymouth/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/technical-seo/plymouth/,2025-12-16,other,https://nrlc.ai/ko-kr/services/technical-seo/plymouth/,investigate,needs_fix
https://nrlc.ai/services/explainability-optimization-ai/ulsan/,2025-12-16,missing_locale_prefix,https://nrlc.ai/en-us/services/explainability-optimization-ai/ulsan/,redirect_301_locale,needs_fix
https://nrlc.ai/es-es/services/schema-markup-ai/koshigaya/,2025-12-16,other,https://nrlc.ai/es-es/services/schema-markup-ai/koshigaya/,investigate,needs_fix
http://nrlc.ai/careers/el-paso/seo-specialist/,2025-12-16,http_instead_of_https,https://nrlc.ai/careers/el-paso/seo-specialist/,redirect_301_https,needs_fix
https://nrlc.ai/careers/el-paso/seo-specialist/,2025-12-16,missing_locale_prefix,https://nrlc.ai/en-us/careers/el-paso/seo-specialist/,redirect_301_locale,needs_fix
http://nrlc.ai/services/generative-seo/vancouver/,2025-12-16,http_instead_of_https,https://nrlc.ai/services/generative-seo/vancouver/,redirect_301_https,needs_fix
http://nrlc.ai/en-us/services/topic-modeling-ai/newcastle/,2025-12-16,http_instead_of_https,https://nrlc.ai/en-us/services/topic-modeling-ai/newcastle/,redirect_301_https,needs_fix
https://nrlc.ai/es-es/services/explainability-optimization-ai/newcastle/,2025-12-16,other,https://nrlc.ai/es-es/services/explainability-optimization-ai/newcastle/,investigate,needs_fix
https://nrlc.ai/de-de/services/ai-citation-optimization/daegu/,2025-12-16,other,https://nrlc.ai/de-de/services/ai-citation-optimization/daegu/,investigate,needs_fix
https://nrlc.ai/services/relevance-optimization-ai/takamatsu/,2025-12-16,missing_locale_prefix,https://nrlc.ai/en-us/services/relevance-optimization-ai/takamatsu/,redirect_301_locale,needs_fix
http://nrlc.ai/de-de/services/perplexity-optimization/morioka/,2025-12-16,http_instead_of_https,https://nrlc.ai/de-de/services/perplexity-optimization/morioka/,redirect_301_https,needs_fix
https://nrlc.ai/de-de/services/perplexity-optimization/morioka/,2025-12-16,other,https://nrlc.ai/de-de/services/perplexity-optimization/morioka/,investigate,needs_fix
http://nrlc.ai/de-de/services/freshness-optimization-ai/ulsan/,2025-12-16,http_instead_of_https,https://nrlc.ai/de-de/services/freshness-optimization-ai/ulsan/,redirect_301_https,needs_fix
https://nrlc.ai/de-de/services/freshness-optimization-ai/ulsan/,2025-12-16,other,https://nrlc.ai/de-de/services/freshness-optimization-ai/ulsan/,investigate,needs_fix
http://nrlc.ai/services/metadata-optimization-ai/abbotsford/,2025-12-16,http_instead_of_https,https://nrlc.ai/services/metadata-optimization-ai/abbotsford/,redirect_301_https,needs_fix
https://nrlc.ai/services/metadata-optimization-ai/abbotsford/,2025-12-16,missing_locale_prefix,https://nrlc.ai/en-us/services/metadata-optimization-ai/abbotsford/,redirect_301_locale,needs_fix
http://nrlc.ai/services/conversational-seo-ai/utsunomiya/,2025-12-16,http_instead_of_https,https://nrlc.ai/services/conversational-seo-ai/utsunomiya/,redirect_301_https,needs_fix
https://nrlc.ai/services/conversational-seo-ai/utsunomiya/,2025-12-16,missing_locale_prefix,https://nrlc.ai/en-us/services/conversational-seo-ai/utsunomiya/,redirect_301_locale,needs_fix
https://nrlc.ai/services/international-seo/manchester/,2025-12-16,missing_locale_prefix,https://nrlc.ai/en-gb/services/local-seo-ai/manchester/,redirect_301_locale,needs_fix
https://nrlc.ai/services/metadata-optimization-ai/chicago/,2025-12-16,missing_locale_prefix,https://nrlc.ai/en-us/services/metadata-optimization-ai/chicago/,redirect_301_locale,needs_fix
https://nrlc.ai/ko-kr/services/trust-optimization-ai/oklahoma-city/,2025-12-16,other,https://nrlc.ai/ko-kr/services/trust-optimization-ai/oklahoma-city/,investigate,needs_fix
http://nrlc.ai/,2025-12-16,http_instead_of_https,https://nrlc.ai/,redirect_301_https,needs_fix
https://nrlc.ai/en-gb/services/ai-search-optimization/leicester/,2025-12-16,other,https://nrlc.ai/en-gb/services/ai-search-optimization/leicester/,investigate,needs_fix
https://nrlc.ai/en-gb/services/structured-data-ai/leicester/,2025-12-16,other,https://nrlc.ai/en-gb/services/structured-data-ai/leicester/,investigate,needs_fix
https://nrlc.ai/de-de/services/multimodal-seo-ai/hiroshima/,2025-12-16,other,https://nrlc.ai/de-de/services/multimodal-seo-ai/hiroshima/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/conversion-optimization-ai/toda/,2025-12-16,other,https://nrlc.ai/fr-fr/services/conversion-optimization-ai/toda/,investigate,needs_fix
https://nrlc.ai/es-es/services/accuracy-optimization-ai/matsuyama/,2025-12-15,other,https://nrlc.ai/es-es/services/accuracy-optimization-ai/matsuyama/,investigate,needs_fix
https://nrlc.ai/de-de/services/contextual-seo-ai/austin/,2025-12-15,other,https://nrlc.ai/de-de/services/contextual-seo-ai/austin/,investigate,needs_fix
https://nrlc.ai/en-gb/services/chatgpt-optimization/brighton/,2025-12-15,other,https://nrlc.ai/en-gb/services/chatgpt-optimization/brighton/,investigate,needs_fix
https://nrlc.ai/de-de/services/b2b-seo-ai/sapporo/,2025-12-15,other,https://nrlc.ai/de-de/services/b2b-seo-ai/sapporo/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/ai-citation-optimization/matsuyama/,2025-12-15,other,https://nrlc.ai/ko-kr/services/ai-citation-optimization/matsuyama/,investigate,needs_fix
https://nrlc.ai/es-es/services/local-seo-ai/san-antonio/,2025-12-15,other,https://nrlc.ai/es-es/services/local-seo-ai/san-antonio/,investigate,needs_fix
https://nrlc.ai/es-es/services/knowledge-graph-ai/montreal/,2025-12-15,other,https://nrlc.ai/es-es/services/knowledge-graph-ai/montreal/,investigate,needs_fix
https://nrlc.ai/es-es/services/entity-recognition-ai/birmingham/,2025-12-15,other,https://nrlc.ai/es-es/services/entity-recognition-ai/birmingham/,investigate,needs_fix
https://nrlc.ai/es-es/services/technical-seo/saitama/,2025-12-15,other,https://nrlc.ai/es-es/services/technical-seo/saitama/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/llm-content-strategy/winnipeg/,2025-12-15,other,https://nrlc.ai/ko-kr/services/llm-content-strategy/winnipeg/,investigate,needs_fix
https://nrlc.ai/en-us/services/json-ld-strategy/leeds/,2025-12-15,other,https://nrlc.ai/en-us/services/json-ld-strategy/leeds/,investigate,needs_fix
https://nrlc.ai/services/topic-modeling-ai/osaka/,2025-12-15,missing_locale_prefix,https://nrlc.ai/en-us/services/topic-modeling-ai/osaka/,redirect_301_locale,needs_fix
https://nrlc.ai/ko-kr/services/personalization-ai/osaka/,2025-12-15,other,https://nrlc.ai/ko-kr/services/personalization-ai/osaka/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/multimodal-seo-ai/washington/,2025-12-15,other,https://nrlc.ai/ko-kr/services/multimodal-seo-ai/washington/,investigate,needs_fix
https://nrlc.ai/es-es/services/bard-optimization/raleigh/,2025-12-15,other,https://nrlc.ai/es-es/services/bard-optimization/raleigh/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/json-ld-strategy/jeju/,2025-12-15,other,https://nrlc.ai/fr-fr/services/json-ld-strategy/jeju/,investigate,needs_fix
https://nrlc.ai/de-de/services/llm-optimization/sherbrooke/,2025-12-15,other,https://nrlc.ai/de-de/services/llm-optimization/sherbrooke/,investigate,needs_fix
https://nrlc.ai/es-es/services/json-ld-strategy/huddersfield/,2025-12-15,other,https://nrlc.ai/es-es/services/json-ld-strategy/huddersfield/,investigate,needs_fix
https://nrlc.ai/services/generative-seo/hwasong/,2025-12-15,missing_locale_prefix,https://nrlc.ai/en-us/services/generative-seo/hwasong/,redirect_301_locale,needs_fix
https://nrlc.ai/ko-kr/services/link-building-ai/albuquerque/,2025-12-15,other,https://nrlc.ai/ko-kr/services/link-building-ai/albuquerque/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/entity-recognition-ai/ichikawa/,2025-12-15,other,https://nrlc.ai/fr-fr/services/entity-recognition-ai/ichikawa/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/conversational-seo-ai/fukaya/,2025-12-15,other,https://nrlc.ai/fr-fr/services/conversational-seo-ai/fukaya/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/analytics/busan/,2025-12-15,other,https://nrlc.ai/ko-kr/services/analytics/busan/,investigate,needs_fix
http://nrlc.ai/services/ai-citation-optimization/el-paso/,2025-12-15,http_instead_of_https,https://nrlc.ai/services/ai-citation-optimization/el-paso/,redirect_301_https,needs_fix
https://nrlc.ai/services/ai-citation-optimization/el-paso/,2025-12-15,missing_locale_prefix,https://nrlc.ai/en-us/services/ai-citation-optimization/el-paso/,redirect_301_locale,needs_fix
https://nrlc.ai/en-gb/services/training/tampa/,2025-12-15,other,https://nrlc.ai/en-gb/services/training/tampa/,investigate,needs_fix
https://nrlc.ai/services/international-seo/vancouver/,2025-12-15,missing_locale_prefix,https://nrlc.ai/en-us/services/international-seo/vancouver/,redirect_301_locale,needs_fix
https://nrlc.ai/es-es/services/ecommerce-ai-seo/otsu/,2025-12-15,other,https://nrlc.ai/es-es/services/ecommerce-ai-seo/otsu/,investigate,needs_fix
https://nrlc.ai/es-es/services/international-seo/halifax/,2025-12-15,other,https://nrlc.ai/es-es/services/international-seo/halifax/,investigate,needs_fix
https://nrlc.ai/de-de/services/link-building-ai/middlesbrough/,2025-12-15,other,https://nrlc.ai/de-de/services/link-building-ai/middlesbrough/,investigate,needs_fix
https://nrlc.ai/es-es/services/structured-data-ai/tulsa/,2025-12-15,other,https://nrlc.ai/es-es/services/structured-data-ai/tulsa/,investigate,needs_fix
https://nrlc.ai/es-es/services/explainability-optimization-ai/goyang/,2025-12-15,other,https://nrlc.ai/es-es/services/explainability-optimization-ai/goyang/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/technical-seo/arlington/,2025-12-15,other,https://nrlc.ai/ko-kr/services/technical-seo/arlington/,investigate,needs_fix
https://nrlc.ai/de-de/services/ai-search-optimization/cardiff/,2025-12-15,other,https://nrlc.ai/de-de/services/ai-search-optimization/cardiff/,investigate,needs_fix
https://nrlc.ai/en-gb/services/conversational-seo-ai/cardiff/,2025-12-15,other,https://nrlc.ai/en-gb/services/conversational-seo-ai/cardiff/,investigate,needs_fix
https://nrlc.ai/en-gb/services/entity-recognition-ai/memphis/,2025-12-15,other,https://nrlc.ai/en-gb/services/entity-recognition-ai/memphis/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/link-building-ai/sayama/,2025-12-15,other,https://nrlc.ai/ko-kr/services/link-building-ai/sayama/,investigate,needs_fix
https://nrlc.ai/services/bard-optimization/regina/,2025-12-15,missing_locale_prefix,https://nrlc.ai/en-us/services/bard-optimization/regina/,redirect_301_locale,needs_fix
https://nrlc.ai/de-de/services/training/nagoya/,2025-12-15,other,https://nrlc.ai/de-de/services/training/nagoya/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/chatgpt-optimization/osaka/,2025-12-15,other,https://nrlc.ai/ko-kr/services/chatgpt-optimization/osaka/,investigate,needs_fix
https://nrlc.ai/es-es/services/ai-citation-optimization/southport/,2025-12-15,other,https://nrlc.ai/es-es/services/ai-citation-optimization/southport/,investigate,needs_fix
https://nrlc.ai/de-de/services/site-audits/osaka/,2025-12-15,other,https://nrlc.ai/de-de/services/site-audits/osaka/,investigate,needs_fix
https://nrlc.ai/services/explainability-optimization-ai/shizuoka/,2025-12-15,missing_locale_prefix,https://nrlc.ai/en-us/services/explainability-optimization-ai/shizuoka/,redirect_301_locale,needs_fix
